timestamp_ms,rssi,snr,FlightState,dual_board_connectivity_state_flag,recovery_checks_complete_and_flight_ready,GPS_fix_flag,payload_connection_flag,camera_controller_connection_flag,GPS_latitude,GPS_longitude,nav_status,qw,qx,qy,qz
27210,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.08433,-0.9964,0.00143,-0.00127
27212,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.08287,-0.99653,0.00133,-0.00123
27214,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0814,-0.99667,0.0012,-0.0012
27216,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.07993,-0.99677,0.0011,-0.0012
27218,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.07843,-0.9969,0.00097,-0.0012
27220,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.07697,-0.997,0.00087,-0.00117
27222,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.07547,-0.99713,0.00077,-0.00117
27224,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.07397,-0.99723,0.00063,-0.00117
27226,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.07247,-0.99737,0.00053,-0.00117
27228,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.07097,-0.99747,0.0004,-0.00117
27230,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.06947,-0.99757,0.0003,-0.00117
27232,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.06797,-0.99767,0.0002,-0.00113
27234,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.06647,-0.99777,0.00007,-0.00113
27236,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.06497,-0.99787,0,-0.00113
27238,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.06343,-0.99797,-0.00013,-0.00113
27240,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.06193,-0.99807,-0.00027,-0.00113
27242,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0604,-0.99817,-0.00037,-0.00113
27244,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.05887,-0.99823,-0.00047,-0.00113
27246,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.05737,-0.99833,-0.00057,-0.00117
27248,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.05583,-0.99843,-0.00067,-0.00117
27250,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0543,-0.9985,-0.00077,-0.0012
27252,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.05277,-0.9986,-0.00087,-0.0012
27254,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.05127,-0.99867,-0.00097,-0.0012
27256,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.04973,-0.99873,-0.00107,-0.00123
27258,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.04823,-0.99883,-0.0012,-0.00123
27260,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0467,-0.9989,-0.0013,-0.00123
27262,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0452,-0.99897,-0.0014,-0.00127
27264,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.04367,-0.99903,-0.00153,-0.0013
27266,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.04213,-0.9991,-0.00163,-0.0013
27268,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0406,-0.99917,-0.00173,-0.00133
27270,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0391,-0.9992,-0.0018,-0.00133
27272,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.03757,-0.99927,-0.0019,-0.00137
27274,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.03603,-0.99933,-0.00197,-0.0014
27276,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0345,-0.9994,-0.00207,-0.00143
27278,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.03297,-0.99943,-0.00217,-0.00147
27280,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.03143,-0.9995,-0.0023,-0.0015
27282,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0299,-0.99953,-0.0024,-0.00153
27284,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.02837,-0.99957,-0.0025,-0.00153
27286,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.02683,-0.99963,-0.0026,-0.00157
27288,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0253,-0.99967,-0.00267,-0.0016
27290,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.02377,-0.9997,-0.00277,-0.00163
27292,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.02223,-0.99973,-0.00287,-0.00163
27294,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.02067,-0.99977,-0.00297,-0.00167
27296,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.01913,-0.9998,-0.00303,-0.00173
27298,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0176,-0.99983,-0.00313,-0.00177
27300,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.01607,-0.99983,-0.0032,-0.0018
27302,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.01453,-0.99987,-0.0033,-0.00187
27304,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.013,-0.9999,-0.00337,-0.0019
27306,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.01143,-0.9999,-0.00343,-0.00193
27308,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0099,-0.99993,-0.00353,-0.00197
27310,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.00837,-0.99993,-0.00363,-0.002
27312,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.00683,-0.99997,-0.0037,-0.00203
27314,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0053,-0.99997,-0.0038,-0.0021
27316,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.00377,-0.99997,-0.00387,-0.00213
27318,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.00223,-0.99997,-0.00397,-0.00217
27320,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,0.0007,-0.99997,-0.00403,-0.00223
27322,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0008,-0.99997,-0.0041,-0.00227
27324,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.00233,-0.99997,-0.00417,-0.00233
27326,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.00387,-0.99997,-0.00423,-0.0024
27328,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0054,-0.99997,-0.0043,-0.00243
27330,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.00693,-0.99993,-0.00437,-0.0025
27332,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.00843,-0.99993,-0.00443,-0.00253
27334,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.00997,-0.99993,-0.0045,-0.0026
27336,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0115,-0.9999,-0.00457,-0.00263
27338,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.01303,-0.9999,-0.00463,-0.0027
27340,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.01453,-0.99987,-0.0047,-0.00273
27342,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.01607,-0.99983,-0.00477,-0.0028
27344,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0176,-0.9998,-0.00483,-0.00287
27346,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.01913,-0.9998,-0.0049,-0.00293
27348,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.02063,-0.99977,-0.00497,-0.003
27350,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.02217,-0.99973,-0.005,-0.00303
27352,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0237,-0.9997,-0.00503,-0.0031
27354,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0252,-0.99963,-0.0051,-0.00317
27356,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.02673,-0.9996,-0.00517,-0.00323
27358,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.02827,-0.99957,-0.0052,-0.0033
27360,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.02977,-0.99953,-0.00527,-0.00337
27362,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0313,-0.99947,-0.00533,-0.00343
27364,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.03283,-0.99943,-0.00537,-0.0035
27366,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.03437,-0.99937,-0.00543,-0.00353
27368,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0359,-0.9993,-0.00547,-0.0036
27370,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.03743,-0.99927,-0.0055,-0.00367
27372,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.03897,-0.9992,-0.0055,-0.00377
27374,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0405,-0.99913,-0.00553,-0.00383
27376,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.04207,-0.99907,-0.00557,-0.0039
27378,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0436,-0.999,-0.0056,-0.00397
27380,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.04513,-0.99893,-0.00567,-0.00403
27382,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0467,-0.99887,-0.0057,-0.0041
27384,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.04823,-0.9988,-0.00577,-0.00413
27386,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.04977,-0.99873,-0.0058,-0.0042
27388,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0513,-0.99863,-0.00587,-0.00427
27390,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.05287,-0.99857,-0.0059,-0.00433
27392,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.05443,-0.99847,-0.0059,-0.0044
27394,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.05597,-0.9984,-0.00593,-0.00447
27396,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.05753,-0.9983,-0.00593,-0.00453
27398,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0591,-0.9982,-0.00597,-0.0046
27400,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.06063,-0.9981,-0.006,-0.00467
27402,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0622,-0.998,-0.006,-0.00473
27404,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.06377,-0.99793,-0.00603,-0.0048
27406,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.06533,-0.9978,-0.00607,-0.0049
27408,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.06687,-0.9977,-0.0061,-0.00497
27410,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.06847,-0.9976,-0.00613,-0.00503
27412,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.07003,-0.9975,-0.00617,-0.0051
27414,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0716,-0.9974,-0.00617,-0.00513
27416,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.07317,-0.99727,-0.0062,-0.0052
27418,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.07473,-0.99717,-0.0062,-0.00523
27420,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0763,-0.99703,-0.00623,-0.0053
27422,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.07787,-0.9969,-0.00623,-0.00537
27424,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.07943,-0.9968,-0.00623,-0.00547
27426,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.08103,-0.99667,-0.00627,-0.00557
27428,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0826,-0.99653,-0.00627,-0.00563
27430,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.08417,-0.9964,-0.00627,-0.0057
27432,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.08573,-0.99627,-0.00623,-0.00577
27434,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0873,-0.99613,-0.00623,-0.00583
27436,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0889,-0.996,-0.00623,-0.00587
27438,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.09047,-0.99583,-0.0062,-0.00597
27440,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.09203,-0.9957,-0.0062,-0.00603
27442,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.09363,-0.99557,-0.0062,-0.00613
27444,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0952,-0.9954,-0.0062,-0.0062
27446,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.0968,-0.99523,-0.0062,-0.0063
27448,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.09837,-0.9951,-0.00617,-0.00637
27450,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.09997,-0.99493,-0.00617,-0.0064
27452,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.10157,-0.99477,-0.00617,-0.00647
27454,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.10313,-0.9946,-0.00617,-0.00653
27456,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.10473,-0.99443,-0.00613,-0.0066
27458,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.10633,-0.99427,-0.00613,-0.00667
27460,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1079,-0.9941,-0.0061,-0.00677
27462,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1095,-0.99393,-0.00607,-0.00687
27464,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.11107,-0.99377,-0.00603,-0.00693
27466,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.11267,-0.99357,-0.006,-0.007
27468,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.11427,-0.9934,-0.00593,-0.0071
27470,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.11587,-0.9932,-0.0059,-0.00717
27472,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.11743,-0.99303,-0.00587,-0.00723
27474,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.11903,-0.99283,-0.00587,-0.0073
27476,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.12063,-0.99263,-0.00583,-0.0074
27478,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1222,-0.99243,-0.0058,-0.00747
27480,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1238,-0.99223,-0.00577,-0.00753
27482,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1254,-0.99203,-0.00573,-0.0076
27484,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.12697,-0.99183,-0.0057,-0.00767
27486,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.12857,-0.99163,-0.00563,-0.00773
27488,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.13017,-0.99143,-0.0056,-0.0078
27490,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.13173,-0.99123,-0.00553,-0.00787
27492,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.13333,-0.991,-0.0055,-0.00797
27494,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.13493,-0.9908,-0.00543,-0.00803
27496,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.13653,-0.99057,-0.00537,-0.00813
27498,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1381,-0.99033,-0.00533,-0.0082
27500,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1397,-0.99013,-0.00527,-0.0083
27502,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.14127,-0.9899,-0.00523,-0.00833
27504,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.14287,-0.98967,-0.0052,-0.0084
27506,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.14447,-0.98943,-0.00513,-0.00847
27508,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.14603,-0.9892,-0.0051,-0.0085
27510,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.14763,-0.98897,-0.00503,-0.00857
27512,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1492,-0.98873,-0.005,-0.00863
27514,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1508,-0.9885,-0.00493,-0.00873
27516,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1524,-0.98827,-0.00487,-0.00883
27518,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.15397,-0.988,-0.00477,-0.0089
27520,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.15557,-0.98777,-0.0047,-0.00897
27522,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.15713,-0.9875,-0.00463,-0.00903
27524,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1587,-0.98727,-0.00457,-0.0091
27526,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.16027,-0.987,-0.0045,-0.00917
27528,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.16187,-0.98673,-0.00447,-0.00923
27530,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.16343,-0.98647,-0.0044,-0.0093
27532,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.16503,-0.9862,-0.00433,-0.00937
27534,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1666,-0.98597,-0.00427,-0.00943
27536,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1682,-0.98567,-0.00417,-0.0095
27538,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.16977,-0.9854,-0.0041,-0.00953
27540,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.17133,-0.98513,-0.00403,-0.0096
27542,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.17293,-0.98487,-0.00397,-0.00967
27544,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1745,-0.98457,-0.00387,-0.00973
27546,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.17607,-0.9843,-0.0038,-0.0098
27548,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.17767,-0.98403,-0.0037,-0.00987
27550,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.17923,-0.98373,-0.00363,-0.00993
27552,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.18083,-0.98343,-0.00353,-0.01
27554,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1824,-0.98313,-0.00347,-0.01003
27556,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.18397,-0.98287,-0.0034,-0.0101
27558,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.18553,-0.98257,-0.0033,-0.01017
27560,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1871,-0.98227,-0.00323,-0.0102
27562,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.18867,-0.98197,-0.00317,-0.01027
27564,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.19027,-0.98167,-0.00307,-0.0103
27566,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.19183,-0.98133,-0.003,-0.01037
27568,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1934,-0.98103,-0.0029,-0.01043
27570,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.19497,-0.98073,-0.0028,-0.0105
27572,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.19653,-0.98043,-0.0027,-0.01053
27574,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.1981,-0.9801,-0.0026,-0.0106
27576,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.19967,-0.9798,-0.00253,-0.01063
27578,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.2012,-0.97947,-0.00243,-0.0107
27580,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.20277,-0.97913,-0.00233,-0.01077
27582,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.20433,-0.97883,-0.00227,-0.0108
27584,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.20587,-0.9785,-0.00217,-0.01087
27586,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.2074,-0.97817,-0.00207,-0.0109
27588,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.20897,-0.97783,-0.00197,-0.01097
27590,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.21053,-0.9775,-0.0019,-0.011
27592,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.21207,-0.97717,-0.0018,-0.01103
27594,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.2136,-0.97683,-0.0017,-0.01107
27596,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.21513,-0.9765,-0.00163,-0.01113
27598,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.2167,-0.97617,-0.00153,-0.01117
27600,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.21823,-0.9758,-0.00143,-0.0112
27602,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.21977,-0.97547,-0.00133,-0.01123
27604,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.22133,-0.9751,-0.00123,-0.0113
27606,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.22287,-0.97477,-0.00117,-0.01133
27608,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.2244,-0.9744,-0.00107,-0.01137
27610,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.22593,-0.97407,-0.00097,-0.01143
27612,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.2275,-0.9737,-0.00087,-0.01147
27614,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.22903,-0.97333,-0.0008,-0.01147
27616,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.23057,-0.97297,-0.0007,-0.01147
27618,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.2321,-0.9726,-0.00063,-0.0115
27620,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.23363,-0.97223,-0.00057,-0.01153
27622,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.2352,-0.97187,-0.00047,-0.01157
27624,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.23673,-0.9715,-0.0004,-0.01163
27626,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.23827,-0.9711,-0.0003,-0.0117
27628,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.23983,-0.97073,-0.0002,-0.01177
27630,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.24133,-0.97033,-0.0001,-0.01183
27632,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.2429,-0.96997,0,-0.01183
27634,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.24443,-0.96957,0.00007,-0.01187
27636,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.24597,-0.96917,0.00013,-0.01187
27638,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,123,123,NA,-0.2475,-0.9688,0.0002,-0.0119
