timestamp_ms,rssi,snr,FlightState,dual_board_connectivity_state_flag,recovery_checks_complete_and_flight_ready,GPS_fix_flag,payload_connection_flag,camera_controller_connection_flag,accel_low_x,accel_low_y,accel_low_z,accel_high_x,accel_high_y,accel_high_z,gyro_x,gyro_y,gyro_z,altitude,velocity,apogee_primary_test_complete,apogee_secondary_test_complete,apogee_primary_test_results,apogee_secondary_test_results,main_primary_test_complete,main_secondary_test_complete,main_primary_test_results,main_secondary_test_results,broadcast_flag
2082,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,11.21,0.99,-0.01,11.21,0.99,-0.01,6.2,28.4,39.5,329.3,298,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2084,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-1.69,2.34,-0.31,-1.69,2.34,-0.31,-10.8,39.2,40.1,340.2,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2086,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-0.19,2.39,1.31,-0.19,2.39,1.31,-0.7,39.9,29.8,340.2,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2088,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5.87,1.6,-2.54,5.87,1.6,-2.54,10.1,16.3,19.1,340.2,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2090,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,7.31,1.87,-1.05,7.31,1.87,-1.05,7.1,-5.2,-7.4,340.2,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2092,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,13.37,1.31,-2.4,13.37,1.31,-2.4,11,-10.6,-24.2,340.2,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2094,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-4.75,1.4,-0.13,-4.75,1.4,-0.13,2.2,-21.3,-35.4,340.2,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2096,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.53,0.63,-1.6,1.53,0.63,-1.6,8.9,-22.5,-49.1,340.2,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2098,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5.54,0,1.02,5.54,0,1.02,10.1,-18.6,-23.1,340.2,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2100,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,13.35,-1.77,-0.66,13.35,-1.77,-0.66,27.2,-34.4,-41.9,340.2,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2102,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,11.18,-2.12,-0.13,11.18,-2.12,-0.13,20.3,-33.9,-48,340.2,299,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2104,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-0.64,-1.23,1.05,-0.64,-1.23,1.05,8.7,-21.6,-17.2,340.2,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2106,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6.06,-1.33,3.12,6.06,-1.33,3.12,38.2,11,21.4,340.2,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2108,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,9.91,-2.31,1.72,9.91,-2.31,1.72,47.5,6.3,10.4,340.2,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2110,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,7.65,-1.37,1.5,7.65,-1.37,1.5,16.1,0.3,1.8,340.2,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2112,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.8,0.18,0.82,1.8,0.18,0.82,23,14.8,39.4,340.2,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2114,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6.49,0.3,0.6,6.49,0.3,0.6,47,37.1,39.9,340.2,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2116,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,9.91,-0.34,0.15,9.91,-0.34,0.15,46.7,37,31.6,340.2,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2118,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,7.59,0.6,-0.58,7.59,0.6,-0.58,27.4,17.9,27,340.2,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2120,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.54,2.23,0.5,0.54,2.23,0.5,34.4,2.8,11.1,340.2,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2122,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4.4,1.65,-1.97,4.4,1.65,-1.97,58,15.4,2.7,340.2,300,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2124,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6.52,1.07,-0.7,6.52,1.07,-0.7,46.9,18.9,5.3,350,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2126,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,9.41,0.2,-1.7,9.41,0.2,-1.7,40.1,-4.3,-15.9,350,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2128,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.66,0.68,-0.12,0.66,0.68,-0.12,54.9,-15.2,-26,350,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2130,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.9,-0.15,-2.58,2.9,-0.15,-2.58,56.6,-16.9,-24,350,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2132,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5.77,-0.84,0.83,5.77,-0.84,0.83,51.9,-12.5,-21.2,350,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2134,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,12.9,-1.01,0.33,12.9,-1.01,0.33,49.2,-26,-23,350,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2136,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,11.97,-0.94,1.43,11.97,-0.94,1.43,55.2,-29.6,-16.3,350,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2138,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.08,-1.18,-0.51,1.08,-1.18,-0.51,60.3,-2.1,-0.9,350,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2140,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,11.61,-0.8,0.35,11.61,-0.8,0.35,46.3,10.6,7.9,350,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2142,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-0.79,-0.3,1.87,-0.79,-0.3,1.87,58.1,-2.4,10.5,350,301,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2144,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,11.74,0.37,2.03,11.74,0.37,2.03,48.2,6.9,8.5,350,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2146,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.97,0.95,1.11,2.97,0.95,1.11,59.9,9.1,15.5,350,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2148,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5.83,-0.17,0.14,5.83,-0.17,0.14,63,41.9,9.7,350,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2150,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6.16,-0.06,0.67,6.16,-0.06,0.67,53,-4.3,0,350,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2152,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,12.61,0.04,-1.1,12.61,0.04,-1.1,55.7,-23.8,2.7,350,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2154,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.54,0.33,-2.55,0.54,0.33,-2.55,65.3,1.4,0.1,350,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2156,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,5.21,0.63,-0.52,5.21,0.63,-0.52,12.7,54.4,8.5,350,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2158,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4.71,0.34,1.49,4.71,0.34,1.49,14.6,6.2,23.3,350,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2160,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,10.79,-0.17,-0.04,10.79,-0.17,-0.04,67.9,-34.5,-17,350,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2162,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,7.2,-0.25,-1.94,7.2,-0.25,-1.94,60.2,-30.4,-32.3,350,303,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2164,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-1.19,0.11,-0.11,-1.19,0.11,-0.11,0.1,0.3,-5.6,360.9,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2166,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6.36,-0.04,1.54,6.36,-0.04,1.54,16.4,10.5,-6.3,360.9,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2168,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.97,-0.25,2.08,2.97,-0.25,2.08,39.3,-6.2,-6.9,360.9,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2170,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,12.03,-0.22,-1.39,12.03,-0.22,-1.39,21.6,-17.1,3.7,360.9,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2172,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-3.12,-0.1,-0.56,-3.12,-0.1,-0.56,6.9,26.3,8.7,360.9,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2174,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-1.16,-0.64,0.14,-1.16,-0.64,0.14,-1.2,38,5,360.9,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2176,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.99,0.01,0.65,2.99,0.01,0.65,1.1,-9.3,8.1,360.9,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2178,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,10.37,-0.43,-0.86,10.37,-0.43,-0.86,31.8,-25.3,-1.2,360.9,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2180,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,9.45,-0.1,-1.77,9.45,-0.1,-1.77,20.5,-12.2,-10.6,360.9,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2182,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-4.39,0.2,0.54,-4.39,0.2,0.54,-27.8,5.8,8.2,360.9,304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2184,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.15,0.39,0.98,2.15,0.39,0.98,-30.2,6.1,6.1,360.9,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2186,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6.24,-0.15,2.11,6.24,-0.15,2.11,1.4,-3.3,4,360.9,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2188,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,9.93,-0.67,-3.04,9.93,-0.67,-3.04,2.4,-8.3,-4.4,360.9,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2190,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-6.09,0.32,-2,-6.09,0.32,-2,-19.9,13.1,3.7,360.9,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2192,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,7.98,-0.43,-1.21,7.98,-0.43,-1.21,-1.2,8.9,0.3,360.9,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2194,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,10.94,-0.33,1.47,10.94,-0.33,1.47,-1.1,-20.2,-5.3,360.9,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2196,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,11.78,-0.37,-0.75,11.78,-0.37,-0.75,-2.8,-42.7,-3.7,360.9,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2198,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-0.16,0.52,1.21,-0.16,0.52,1.21,-22.9,-6.6,0,360.9,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2200,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.97,0.52,0.79,1.97,0.52,0.79,-5.9,2.1,-2.7,360.9,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2202,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8.31,0.73,2.64,8.31,0.73,2.64,-6.2,-2.4,12.5,360.9,305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2204,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8.05,0.21,-1.2,8.05,0.21,-1.2,10.7,-3,6.8,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2206,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-5.77,0.25,-1,-5.77,0.25,-1,0.8,20.3,-6,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2208,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,6.78,0.27,-1.17,6.78,0.27,-1.17,-16.5,19.8,-0.8,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2210,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,11.48,-0.1,1.32,11.48,-0.1,1.32,6.4,-3.8,7.1,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2212,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,13.02,-0.95,-2.82,13.02,-0.95,-2.82,27.8,-9.9,-18.2,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2214,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-0.89,-0.15,-0.16,-0.89,-0.15,-0.16,-39.7,9.6,-3.7,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2216,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4.8,-0.1,-0.62,4.8,-0.1,-0.62,-22.4,-18,4.1,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2218,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,10.46,0.02,2.41,10.46,0.02,2.41,-1.3,-22,2.8,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2220,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-2.6,-0.16,-2.53,-2.6,-0.16,-2.53,-3.3,-36.4,-10.9,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2222,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,8.22,0.72,3.44,8.22,0.72,3.44,-31.9,1,2.4,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2224,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.39,0.58,1.8,0.39,0.58,1.8,-13.2,2.2,-6.1,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2226,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,16.12,-0.01,2.36,16.12,-0.01,2.36,1.5,5.2,-4.1,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2228,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,14.99,-0.05,-0.17,14.99,-0.05,-0.17,-2.8,-3.2,-4.1,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2230,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,-1.07,0.97,0.77,-1.07,0.97,8.6,37.4,-11,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2232,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4.88,-1.15,-1.32,4.88,-1.15,-1.32,-18.6,5,-4.4,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2234,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-0.22,-0.15,0.73,-0.22,-0.15,0.73,-25,-14,12.5,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2236,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4.82,0,-2.82,4.82,0,-2.82,-7.5,-15.9,-1.6,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2238,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.14,-0.13,0.23,2.14,-0.13,0.23,-22.4,-1.7,12.2,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2240,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.58,0.08,-1.06,0.58,0.08,-1.06,-27.5,-9.6,-4.8,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2242,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,18.18,0.46,3.19,18.18,0.46,3.19,-5.9,-20.2,-0.4,365.8,306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2244,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-19.04,-0.07,-2.49,-19.04,-0.07,-2.49,11,-16.1,-6.2,383.5,307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2246,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,3.32,0.71,2.13,3.32,0.71,2.13,-9.7,18.5,-21.2,383.5,307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2248,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,-0.07,1.14,0.96,-0.07,1.14,-31.4,-9,3.3,383.5,307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2250,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.67,1.1,3.72,2.67,1.1,3.72,-4.1,-8.7,13,383.5,307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2252,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.33,0.24,-2.64,2.33,0.24,-2.64,23.2,-5.5,-19.1,383.5,307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2254,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-1.27,-0.09,2.13,-1.27,-0.09,2.13,-18.5,-1.6,-2,383.5,307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2256,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.65,-0.35,-0.63,1.65,-0.35,-0.63,-9.9,0.4,-7,383.5,307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2258,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,11.41,-0.66,2.72,11.41,-0.66,2.72,18.2,0,-6,383.5,307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2260,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.7,-1.24,-3.21,1.7,-1.24,-3.21,4.3,-1.6,6.8,383.5,307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2262,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-5.39,-0.12,0.44,-5.39,-0.12,0.44,-20.1,27.3,3.7,383.5,307,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2264,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4.87,-0.33,-2.14,4.87,-0.33,-2.14,8.7,22.4,15.3,382.9,308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2266,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,13.59,-0.18,0.43,13.59,-0.18,0.43,14.8,-6,15.4,382.9,308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2268,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,16.44,0.41,-3.17,16.44,0.41,-3.17,23.2,-11.7,10.7,382.9,308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2270,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-6.16,1.34,1.49,-6.16,1.34,1.49,-18.7,5.4,7.8,382.9,308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2272,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,13.38,1.38,-0.68,13.38,1.38,-0.68,15.6,7,3.4,382.9,308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2274,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,7.6,2.02,5.34,7.6,2.02,5.34,3.8,-39.3,4.8,382.9,308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2276,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-0.7,1.22,-2.85,-0.7,1.22,-2.85,35.6,-38.8,-31.9,382.9,308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2278,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,0.17,1.64,1.85,0.17,1.64,1.85,-3.2,-10.9,-26.3,382.9,308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2280,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,-1.15,0.18,-0.38,-1.15,0.18,-0.38,5.7,9,-27.5,382.9,308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2282,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,17.6,-0.87,2.26,17.6,-0.87,2.26,41.4,16.4,-13.7,382.9,308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2284,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,14.53,-2.33,-2,14.53,-2.33,-2,46,3.1,-26.4,394.5,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2286,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.66,-1.98,-1.35,1.66,-1.98,-1.35,52.4,25.2,-7.8,394.5,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2288,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.56,-1.28,-1.01,2.56,-1.28,-1.01,9.5,-4.2,12.2,394.5,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2290,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4.31,-0.79,-0.02,4.31,-0.79,-0.02,26.5,-14.7,28.5,394.5,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2292,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,7.25,0.07,-1.58,7.25,0.07,-1.58,30.2,-34.9,4.3,394.5,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2294,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2.82,0.7,0.66,2.82,0.7,0.66,12.1,-29.3,16.4,394.5,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2296,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,4.77,2.08,1.26,4.77,2.08,1.26,12.1,-11.5,10.9,394.5,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2298,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,10.61,1.67,4.63,10.61,1.67,4.63,24.6,-1.5,3.9,394.5,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2300,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,11.3,0.89,0.38,11.3,0.89,0.38,36.7,-1.3,-21.6,394.5,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2302,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1.97,0.85,2.23,1.97,0.85,2.23,9.1,30.6,-19.3,394.5,309,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
