Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_Hex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2026,6,20,18:47:27.637,51.86,176,117.2,0.8283,5121.8,2161.5,4.150,0.79,4.13,0.02,0.02,-126.0,105.0,-81.0,1610.0,-1575,-4012,47.0,0.0,694.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.657,51.88,196,117.2,0.8283,5121.8,2161.5,4.149,0.79,4.13,0.02,0.02,-126.0,105.0,-81.0,1608.0,-1573,-4013,46.6,0.0,687.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.677,51.90,216,117.2,0.8284,5117.3,2156.9,4.149,0.79,4.13,0.02,0.02,-126.0,105.0,-81.0,1605.0,-1571,-4015,46.2,0.0,680.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.697,51.92,236,117.2,0.8284,5117.3,2156.9,4.149,0.79,4.13,0.02,0.02,-126.0,105.0,-81.0,1603.0,-1569,-4016,45.8,0.0,673.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.717,51.94,6,117.2,0.8286,5110.9,2150.5,4.149,0.79,4.13,0.02,0.02,-126.0,105.0,-81.0,1600.0,-1567,-4018,45.2,0.0,667.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.737,51.96,26,117.2,0.8286,5110.9,2150.5,4.149,0.79,4.13,0.02,0.02,-126.0,105.0,-81.0,1597.0,-1565,-4020,44.6,0.0,660.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.757,51.98,46,117.2,0.8288,5105.7,2145.3,4.148,0.79,4.13,0.02,0.02,-126.0,105.0,-81.0,1595.0,-1563,-4021,43.9,0.0,653.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.777,52.00,66,117.2,0.8287,5106.4,2146.0,4.148,0.79,4.13,0.02,0.02,-126.0,105.0,-81.0,1592.0,-1561,-4023,43.1,0.0,647.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.797,52.02,86,117.2,0.8291,5096.0,2135.7,4.148,0.79,4.13,0.02,0.02,-126.0,105.0,-81.0,1590.0,-1558,-4025,42.3,0.0,640.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.817,52.04,106,117.2,0.8291,5096.0,2135.7,4.149,0.79,4.13,0.02,0.02,-126.0,106.0,-81.0,1587.0,-1556,-4026,41.5,0.0,634.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.837,52.06,126,117.2,0.8294,5084.5,2124.1,4.146,0.79,4.13,0.02,0.02,-126.0,106.0,-81.0,1585.0,-1554,-4028,40.7,0.0,627.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.857,52.08,146,117.2,0.8294,5084.5,2124.1,4.148,0.79,4.13,0.02,0.02,-126.0,106.0,-81.0,1582.0,-1552,-4029,39.8,0.0,621.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.877,52.10,166,117.2,0.8298,5072.9,2112.5,4.148,0.79,4.13,0.02,0.02,-127.0,107.0,-81.0,1580.0,-1550,-4031,39.0,0.0,614.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.897,52.12,186,117.2,0.8298,5072.9,2112.5,4.148,0.79,4.13,0.02,0.02,-127.0,107.0,-82.0,1577.0,-1548,-4033,38.2,0.0,608.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.917,52.14,206,117.2,0.8301,5063.2,2102.8,4.149,0.79,4.13,0.02,0.02,-127.0,108.0,-82.0,1575.0,-1546,-4034,37.4,0.0,601.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.937,52.16,226,117.1,0.8301,5063.2,2102.8,4.149,0.79,4.13,0.02,0.02,-127.0,109.0,-82.0,1572.0,-1543,-4036,36.5,0.0,594.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.957,52.18,246,117.1,0.8305,5050.3,2090.0,4.149,0.79,4.13,0.02,0.02,-127.0,109.0,-82.0,1570.0,-1541,-4038,35.6,0.0,587.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.977,52.20,16,117.2,0.8305,5049.7,2089.3,4.148,0.79,4.13,0.02,0.02,-127.0,109.0,-82.0,1567.0,-1539,-4039,34.7,0.0,580.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:27.997,52.22,36,117.2,0.8307,5043.3,2082.9,4.148,0.79,4.13,0.02,0.02,-127.0,110.0,-82.0,1564.0,-1537,-4041,33.7,0.0,571.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.017,52.24,56,117.2,0.8307,5043.3,2082.9,4.148,0.79,4.13,0.02,0.02,-127.0,111.0,-82.0,1562.0,-1535,-4043,32.9,0.0,562.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.037,52.26,76,117.2,0.8309,5036.8,2076.5,4.148,0.79,4.13,0.02,0.02,-127.0,111.0,-83.0,1559.0,-1532,-4044,32.0,0.0,553.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.057,52.28,96,117.2,0.8309,5036.8,2076.5,4.148,0.79,4.13,0.02,0.02,-127.0,112.0,-83.0,1557.0,-1530,-4046,31.2,0.0,542.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.077,52.30,116,117.2,0.8309,5036.8,2076.5,4.148,0.79,4.13,0.02,0.02,-128.0,113.0,-83.0,1554.0,-1528,-4048,30.5,0.0,531.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.097,52.32,136,117.1,0.8309,5037.5,2077.1,4.148,0.79,4.13,0.02,0.02,-128.0,114.0,-83.0,1552.0,-1526,-4049,30.1,0.0,519.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.117,52.34,156,117.1,0.8310,5032.3,2072.0,4.148,0.79,4.13,0.02,0.02,-128.0,115.0,-83.0,1549.0,-1523,-4051,29.8,0.0,507.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.137,52.36,176,117.1,0.8310,5032.3,2072.0,4.149,0.79,4.13,0.02,0.02,-128.0,116.0,-83.0,1546.0,-1521,-4053,29.6,0.0,494.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.157,52.38,196,117.1,0.8312,5027.2,2066.8,4.148,0.79,4.13,0.02,0.02,-129.0,117.0,-83.0,1544.0,-1519,-4054,29.8,0.0,482.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.177,52.40,216,117.1,0.8312,5027.2,2066.8,4.149,0.79,4.13,0.02,0.02,-129.0,117.0,-83.0,1541.0,-1516,-4056,30.1,0.0,470.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.197,52.42,236,117.1,0.8312,5025.9,2065.5,4.148,0.79,4.13,0.02,0.02,-129.0,118.0,-83.0,1539.0,-1514,-4058,30.7,0.0,458.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.217,52.44,6,117.2,0.8313,5025.3,2064.9,4.148,0.79,4.13,0.02,0.02,-130.0,119.0,-83.0,1536.0,-1512,-4059,31.5,0.0,447.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.237,52.46,26,117.2,0.8314,5022.0,2061.7,4.148,0.79,4.13,0.02,0.02,-130.0,119.0,-82.0,1534.0,-1509,-4061,32.7,0.0,435.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.257,52.48,46,117.1,0.8313,5022.7,2062.3,4.148,0.79,4.13,0.02,0.02,-130.0,120.0,-82.0,1531.0,-1507,-4063,33.9,0.0,424.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.277,52.50,66,117.1,0.8313,5022.7,2062.3,4.148,0.79,4.13,0.02,0.02,-130.0,120.0,-81.0,1528.0,-1504,-4064,35.3,0.0,414.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.297,52.52,86,117.1,0.8313,5022.7,2062.3,4.149,0.79,4.13,0.02,0.02,-131.0,120.0,-80.0,1526.0,-1502,-4066,37.0,0.0,404.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.317,52.54,106,117.1,0.8314,5020.8,2060.4,4.149,0.79,4.13,0.02,0.02,-131.0,120.0,-80.0,1523.0,-1499,-4067,38.6,0.0,394.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.337,52.56,126,117.1,0.8314,5020.8,2060.4,4.148,0.79,4.13,0.02,0.02,-131.0,120.0,-79.0,1520.0,-1497,-4069,40.4,0.0,384.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.357,52.58,146,117.1,0.8314,5020.8,2060.4,4.147,0.79,4.13,0.02,0.02,-131.0,120.0,-78.0,1518.0,-1495,-4071,42.2,0.0,375.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.377,52.60,166,117.1,0.8314,5020.8,2060.4,4.147,0.79,4.13,0.02,0.02,-131.0,120.0,-78.0,1515.0,-1492,-4072,44.2,0.0,366.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.397,52.62,186,117.1,0.8313,5024.6,2064.3,4.148,0.79,4.13,0.02,0.02,-131.0,120.0,-77.0,1513.0,-1490,-4074,46.2,0.0,358.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.417,52.64,206,117.1,0.8313,5024.0,2063.6,4.148,0.79,4.13,0.02,0.02,-131.0,119.0,-77.0,1510.0,-1487,-4075,48.3,0.0,349.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.437,52.66,226,117.1,0.8313,5022.7,2062.3,4.148,0.79,4.13,0.02,0.02,-131.0,119.0,-76.0,1507.0,-1485,-4077,50.4,0.0,341.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.457,52.68,246,117.1,0.8313,5022.7,2062.3,4.148,0.79,4.13,0.02,0.02,-131.0,118.0,-76.0,1505.0,-1483,-4078,52.5,0.0,333.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.477,52.70,16,117.1,0.8312,5025.9,2065.5,4.148,0.79,4.13,0.02,0.02,-131.0,117.0,-76.0,1502.0,-1480,-4080,54.5,0.0,326.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.497,52.72,36,117.1,0.8312,5025.9,2065.5,4.148,0.79,4.13,0.02,0.02,-131.0,117.0,-76.0,1499.0,-1478,-4081,56.5,0.0,319.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.517,52.74,56,117.1,0.8310,5034.3,2073.9,4.148,0.79,4.13,0.02,0.02,-130.0,116.0,-76.0,1497.0,-1476,-4083,58.5,0.0,312.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.537,52.76,76,117.1,0.8310,5034.3,2073.9,4.148,0.79,4.13,0.02,0.02,-130.0,115.0,-76.0,1494.0,-1473,-4085,60.4,0.0,306.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.557,52.78,96,117.1,0.8311,5029.1,2068.8,4.148,0.79,4.13,0.02,0.02,-130.0,115.0,-76.0,1492.0,-1471,-4086,62.1,0.0,301.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.577,52.80,116,117.1,0.8311,5029.1,2068.8,4.148,0.79,4.13,0.02,0.02,-129.0,114.0,-76.0,1489.0,-1469,-4088,63.8,0.0,297.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.597,52.82,136,117.1,0.8308,5038.8,2078.4,4.149,0.79,4.13,0.02,0.02,-129.0,114.0,-76.0,1486.0,-1466,-4089,65.3,0.0,294.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2026,6,20,18:47:28.617,52.84,156,117.1,0.8308,5039.4,2079.0,4.149,0.79,4.13,0.02,0.02,-128.0,113.0,-77.0,1484.0,-1464,-4091,66.6,0.0,291.0,0,0,0,e5f,cc2,cca,cca,cca,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
