timestamp_ms,rssi,snr,manual_purge_activated,o2_fill_activated,selector_switch_neutral_position,n20_fill_activated,ignition_fired,ignition_selected,gas_fill_selected,system_activated,transducer_1,transducer_2,transducer_3,thermocouple_1,thermocouple_2,thermocouple_3,thermocouple_4,ignition_error,relay_3_error,relay_2_error,relay_1_error,thermocouple_4_error,thermocouple_3_error,thermocouple_2_error,thermocouple_1_error,load_cell_4_error,load_cell_3_error,load_cell_2_error,load_cell_1_error,transducer_4_error,transducer_3_error,transducer_2_error,transducer_1_error
6752787.188999999,-83.0,10.0,False,False,False,False,False,False,False,False,2.2144222259521484,2.4342024326324463,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6758178.25,-83.0,10.0,False,False,False,False,False,False,False,False,3.459843397140503,1.701601505279541,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6763566.403,-84.0,9.0,False,False,False,False,False,False,False,False,1.6283414363861084,1.9213817119598389,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6768958.148,-83.0,10.0,False,False,False,False,False,False,False,False,3.459843397140503,2.8005027770996094,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6774348.884,-83.0,10.0,False,False,False,False,False,False,False,False,1.701601505279541,2.067901849746704,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6779740.173,-83.0,10.0,False,False,False,False,False,False,False,False,2.9470229148864746,2.653982639312744,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6785130.3440000005,-83.0,10.0,False,False,False,False,False,False,False,False,0.38292014598846436,1.9213817119598389,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6790520.472,-83.0,10.0,False,False,False,False,False,False,False,False,1.5550813674926758,3.240063190460205,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6795912.093,-83.0,10.0,False,False,False,False,False,False,False,False,0.38292014598846436,3.7528834342956543,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6801303.643999999,-83.0,10.0,False,False,False,False,False,False,False,False,1.701601505279541,2.8005027770996094,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6806694.5370000005,-83.0,10.0,False,False,False,False,False,False,False,False,1.9946417808532715,1.9946417808532715,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6812085.929,-83.0,10.0,False,False,False,False,False,False,False,False,0.8957406878471375,3.0202829837799072,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6817476.603,-83.0,10.0,False,False,False,False,False,False,False,False,1.4085612297058105,2.5807225704193115,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6822867.575,-83.0,9.0,False,False,False,False,False,False,False,False,3.3865833282470703,1.701601505279541,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6828257.778,-83.0,10.0,False,False,False,False,False,False,False,False,2.4342024326324463,2.653982639312744,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6833645.768999999,-83.0,10.0,False,False,False,False,False,False,False,False,2.287682294845581,3.826143503189087,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6839035.372,-84.0,9.0,False,False,False,False,False,False,False,False,2.3609423637390137,3.0202829837799072,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6844425.701,-83.0,10.0,False,False,False,False,False,False,False,False,1.4818212985992432,3.09354305267334,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6849813.586999999,-83.0,10.0,False,False,False,False,False,False,False,False,2.8005027770996094,2.507462501525879,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6855202.487,-83.0,10.0,False,False,False,False,False,False,False,False,1.4818212985992432,2.873762845993042,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6860592.854,-83.0,10.0,False,False,False,False,False,False,False,False,2.507462501525879,2.507462501525879,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6865983.303,-84.0,9.0,False,False,False,False,False,False,False,False,2.2144222259521484,2.9470229148864746,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6871372.69,-84.0,10.0,False,False,False,False,False,False,False,False,1.335301160812378,2.9470229148864746,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6876764.164,-83.0,10.0,False,False,False,False,False,False,False,False,2.507462501525879,3.09354305267334,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6882155.268,-84.0,10.0,False,False,False,False,False,False,False,False,1.701601505279541,2.2144222259521484,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6887546.09,-83.0,10.0,False,False,False,False,False,False,False,False,1.9213817119598389,2.4342024326324463,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6892936.206,-83.0,10.0,False,False,False,False,False,False,False,False,2.3609423637390137,2.287682294845581,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6898327.552,-83.0,10.0,False,False,False,False,False,False,False,False,1.8481216430664062,2.9470229148864746,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6903719.163,-83.0,10.0,False,False,False,False,False,False,False,False,2.5807225704193115,2.287682294845581,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6909108.648,-83.0,10.0,False,False,False,False,False,False,False,False,2.5807225704193115,2.067901849746704,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6914497.4290000005,-84.0,9.0,False,False,False,False,False,False,False,False,2.507462501525879,3.459843397140503,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6919888.600000001,-83.0,10.0,False,False,False,False,False,False,False,False,1.6283414363861084,3.09354305267334,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6925280.276000001,-83.0,10.0,False,False,False,False,False,False,False,False,1.9213817119598389,2.2144222259521484,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6930673.743000001,-83.0,10.0,False,False,False,False,False,False,False,False,1.701601505279541,2.7272427082061768,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6936064.586,-84.0,10.0,False,False,False,False,False,False,False,False,1.7748615741729736,4.1191840171813965,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6941457.024999999,-84.0,9.0,False,False,False,False,False,False,False,False,1.4085612297058105,2.3609423637390137,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6946847.593,-84.0,9.0,False,False,False,False,False,False,False,False,3.3133232593536377,2.4342024326324463,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6952239.525,-84.0,9.0,False,False,False,False,False,False,False,False,1.7748615741729736,2.507462501525879,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6957631.075,-83.0,10.0,False,False,False,False,False,False,False,False,2.2144222259521484,1.8481216430664062,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6963022.267,-83.0,10.0,False,False,False,False,False,False,False,False,1.335301160812378,2.141162157058716,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6968411.154,-83.0,10.0,False,False,False,False,False,False,False,False,0.23640000820159912,0.456180214881897,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6973799.724,-83.0,9.0,False,False,False,False,False,False,False,False,2.4342024326324463,4.265704154968262,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6979189.348,-83.0,10.0,False,False,False,False,False,False,False,False,1.9946417808532715,2.8005027770996094,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6984580.442000001,-84.0,10.0,False,False,False,False,False,False,False,False,0.5294402837753296,1.701601505279541,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6989970.371,-84.0,9.0,False,False,False,False,False,False,False,False,2.4342024326324463,1.2620410919189453,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6995361.391000001,-84.0,9.0,False,False,False,False,False,False,False,False,2.141162157058716,3.1668031215667725,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7000753.204,-84.0,9.0,False,False,False,False,False,False,False,False,2.2144222259521484,1.8481216430664062,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7006145.278,-84.0,10.0,False,False,False,False,False,False,False,False,1.5550813674926758,1.5550813674926758,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7011537.466,-84.0,10.0,False,False,False,False,False,False,False,False,2.4342024326324463,3.5331034660339355,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7016929.984999999,-83.0,10.0,False,False,False,False,False,False,False,False,0.6027003526687622,2.8005027770996094,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7022319.305,-83.0,10.0,False,False,False,False,False,False,False,False,1.4085612297058105,0.9690007567405701,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7027710.8319999995,-83.0,10.0,False,False,False,False,False,False,False,False,2.507462501525879,2.287682294845581,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7033102.054,-84.0,10.0,False,False,False,False,False,False,False,False,1.9946417808532715,2.141162157058716,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7038492.137,-84.0,9.0,False,False,False,False,False,False,False,False,1.9946417808532715,3.09354305267334,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7043880.656,-84.0,10.0,False,False,False,False,False,False,False,False,2.3609423637390137,2.507462501525879,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7049269.598,-84.0,9.0,False,False,False,False,False,False,False,False,1.4818212985992432,3.3133232593536377,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7054656.25,-84.0,10.0,False,False,False,False,False,False,False,False,2.067901849746704,2.8005027770996094,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7060044.138,-84.0,9.0,False,False,False,False,False,False,False,False,2.653982639312744,3.0202829837799072,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7065434.022000001,-84.0,10.0,False,False,False,False,False,False,False,False,3.3133232593536377,2.653982639312744,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7070823.228999999,-84.0,10.0,False,False,False,False,False,False,False,False,2.3609423637390137,1.8481216430664062,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7076213.21,-84.0,9.0,False,False,False,False,False,False,False,False,2.287682294845581,2.507462501525879,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7081603.083,-84.0,10.0,False,False,False,False,False,False,False,False,1.6283414363861084,2.653982639312744,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7086995.744,-84.0,9.0,False,False,False,False,False,False,False,False,2.2144222259521484,3.0202829837799072,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7092385.687,-84.0,9.0,False,False,False,False,False,False,False,False,0.38292014598846436,3.5331034660339355,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7097776.665,-84.0,10.0,False,False,False,False,False,False,False,False,1.9213817119598389,2.507462501525879,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7103166.524,-83.0,10.0,False,False,False,False,False,False,False,False,3.0202829837799072,2.5807225704193115,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7108557.633,-84.0,10.0,False,False,False,False,False,False,False,False,1.9213817119598389,2.873762845993042,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7113948.737,-83.0,10.0,False,False,False,False,False,False,False,False,1.2620410919189453,1.8481216430664062,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7119338.711,-84.0,9.0,False,False,False,False,False,False,False,False,2.2144222259521484,2.067901849746704,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7124729.436,-83.0,10.0,False,False,False,False,False,False,False,False,2.507462501525879,2.8005027770996094,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7130119.737,-83.0,10.0,False,False,False,False,False,False,False,False,0.8224806189537048,2.4342024326324463,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7135508.995999999,-83.0,10.0,False,False,False,False,False,False,False,False,2.507462501525879,3.1668031215667725,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7140898.436000001,-84.0,9.0,False,False,False,False,False,False,False,False,1.2620410919189453,3.240063190460205,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7146287.496,-84.0,9.0,False,False,False,False,False,False,False,False,4.192444324493408,2.507462501525879,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7151676.367,-84.0,9.0,False,False,False,False,False,False,False,False,1.6283414363861084,2.141162157058716,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7157065.843,-84.0,9.0,False,False,False,False,False,False,False,False,2.653982639312744,2.653982639312744,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7162455.135,-84.0,10.0,False,False,False,False,False,False,False,False,1.2620410919189453,2.287682294845581,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7167843.8100000005,-83.0,10.0,False,False,False,False,False,False,False,False,2.287682294845581,0.23640000820159912,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7173232.478,-84.0,10.0,False,False,False,False,False,False,False,False,2.2144222259521484,3.240063190460205,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7178622.663,-83.0,10.0,False,False,False,False,False,False,False,False,1.335301160812378,2.653982639312744,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7184012.8610000005,-83.0,10.0,False,False,False,False,False,False,False,False,2.4342024326324463,3.09354305267334,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7189402.011,-83.0,10.0,False,False,False,False,False,False,False,False,2.2144222259521484,2.8005027770996094,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7194791.431,-83.0,10.0,False,False,False,False,False,False,False,False,3.459843397140503,2.7272427082061768,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7200180.924000001,-84.0,10.0,False,False,False,False,False,False,False,False,1.11552095413208,1.9213817119598389,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7205569.158,-83.0,10.0,False,False,False,False,False,False,False,False,2.067901849746704,3.606363534927368,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7210958.029999999,-83.0,10.0,False,False,False,False,False,False,False,False,2.653982639312744,1.4818212985992432,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7216348.223,-84.0,10.0,False,False,False,False,False,False,False,False,2.067901849746704,1.6283414363861084,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7221739.859999999,-83.0,9.0,False,False,False,False,False,False,False,False,1.6283414363861084,2.653982639312744,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7227126.682,-83.0,10.0,False,False,False,False,False,False,False,False,1.5550813674926758,2.653982639312744,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7232514.231,-83.0,10.0,False,False,False,False,False,False,False,False,2.287682294845581,0.30966007709503174,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7237901.422,-83.0,10.0,False,False,False,False,False,False,False,False,1.7748615741729736,2.287682294845581,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7243288.791,-83.0,10.0,False,False,False,False,False,False,False,False,2.067901849746704,2.287682294845581,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7248674.459,-84.0,10.0,False,False,False,False,False,False,False,False,1.9213817119598389,1.7748615741729736,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7254062.214,-84.0,10.0,False,False,False,False,False,False,False,False,2.653982639312744,2.507462501525879,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7259448.965,-83.0,10.0,False,False,False,False,False,False,False,False,2.287682294845581,3.606363534927368,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7264838.367000001,-83.0,9.0,False,False,False,False,False,False,False,False,2.2144222259521484,3.3133232593536377,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7270226.293,-84.0,9.0,False,False,False,False,False,False,False,False,2.653982639312744,3.09354305267334,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7275615.339,-84.0,9.0,False,False,False,False,False,False,False,False,2.4342024326324463,2.507462501525879,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7281006.653,-84.0,10.0,False,False,False,False,False,False,False,False,2.507462501525879,4.1191840171813965,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7286395.846,-83.0,10.0,False,False,False,False,False,False,False,False,3.09354305267334,2.653982639312744,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7291786.004,-84.0,10.0,False,False,False,False,False,False,False,False,1.9213817119598389,1.6283414363861084,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7297175.298,-83.0,9.0,False,False,False,False,False,False,False,False,2.653982639312744,2.067901849746704,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7302564.992,-83.0,10.0,False,False,False,False,False,False,False,False,2.507462501525879,1.2620410919189453,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7307956.941000001,-84.0,10.0,False,False,False,False,False,False,False,False,1.335301160812378,3.7528834342956543,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7313347.896000001,-83.0,10.0,False,False,False,False,False,False,False,False,2.4342024326324463,1.5550813674926758,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7318738.465000001,-83.0,10.0,False,False,False,False,False,False,False,False,1.335301160812378,2.4342024326324463,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7324129.608,-83.0,10.0,False,False,False,False,False,False,False,False,3.240063190460205,2.4342024326324463,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7329518.668,-83.0,10.0,False,False,False,False,False,False,False,False,2.7272427082061768,2.287682294845581,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7334908.923,-83.0,10.0,False,False,False,False,False,False,False,False,2.2144222259521484,4.705264568328857,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7340296.343,-84.0,10.0,False,False,False,False,False,False,False,False,2.3609423637390137,3.972663640975952,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7345682.003,-83.0,10.0,False,False,False,False,False,False,False,False,1.9213817119598389,2.4342024326324463,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7351070.881,-84.0,10.0,False,False,False,False,False,False,False,False,2.8005027770996094,2.507462501525879,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7356460.607,-85.0,9.0,False,False,False,False,False,False,False,False,2.287682294845581,1.0422608852386475,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7361848.063,-83.0,10.0,False,False,False,False,False,False,False,False,2.2144222259521484,2.2144222259521484,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7367235.802,-84.0,10.0,False,False,False,False,False,False,False,False,1.4818212985992432,2.287682294845581,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7372622.62,-85.0,10.0,False,False,False,False,False,False,False,False,2.873762845993042,3.1668031215667725,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7378011.916999999,-83.0,10.0,False,False,False,False,False,False,False,False,2.9470229148864746,3.0202829837799072,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7383398.035999999,-83.0,10.0,False,False,False,False,False,False,False,False,2.7272427082061768,3.5331034660339355,299.3572692871094,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7388785.9969999995,-83.0,10.0,False,False,False,False,False,False,False,False,2.2144222259521484,2.8005027770996094,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7394176.585,-83.0,10.0,False,False,False,False,False,False,False,False,1.2620410919189453,2.873762845993042,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7399562.145,-83.0,10.0,False,False,False,False,False,False,False,False,2.507462501525879,2.067901849746704,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7404948.193,-84.0,10.0,False,False,False,False,False,False,False,False,2.067901849746704,4.045924186706543,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7410336.3950000005,-83.0,10.0,False,False,False,False,False,False,False,False,2.9470229148864746,4.705264568328857,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7415722.988000001,-83.0,10.0,False,False,False,False,False,False,False,False,2.8005027770996094,3.3865833282470703,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7421110.645,-83.0,10.0,False,False,False,False,False,False,False,False,1.7748615741729736,2.8005027770996094,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7426495.568,-83.0,10.0,False,False,False,False,False,False,False,False,1.9213817119598389,2.9470229148864746,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7431883.7299999995,-84.0,10.0,False,False,False,False,False,False,False,False,1.335301160812378,2.067901849746704,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7437272.221999999,-84.0,10.0,False,False,False,False,False,False,False,False,1.4085612297058105,4.045924186706543,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7442659.582,-83.0,10.0,False,False,False,False,False,False,False,False,1.7748615741729736,2.653982639312744,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7448044.583,-84.0,10.0,False,False,False,False,False,False,False,False,2.4342024326324463,2.507462501525879,299.4305419921875,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7453430.075,-84.0,10.0,False,False,False,False,False,False,False,False,1.335301160812378,2.8005027770996094,299.5038146972656,0.0,19.0,21.0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
