timestamp_ms,rssi,snr,manual_purge_activated,o2_fill_activated,selector_switch_neutral_position,n20_fill_activated,ignition_fired,ignition_selected,gas_fill_selected,system_activated,internal_temp,wind_speed,gas_bottle_weight_1,gas_bottle_weight_2,analog_voltage_input_1,analog_voltage_input_2,additional_current_input_1,additional_current_input_2,ignition_error,relay_3_error,relay_2_error,relay_1_error,thermocouple_4_error,thermocouple_3_error,thermocouple_2_error,thermocouple_1_error,load_cell_4_error,load_cell_3_error,load_cell_2_error,load_cell_1_error,transducer_4_error,transducer_3_error,transducer_2_error,transducer_1_error
6863287.626,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6868678.158,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6874068.306,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6879459.4399999995,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6884850.524,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6890240.840000001,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6895631.558,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6901023.327,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6906413.291,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6911802.773,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6917192.514,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6922585.199,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6927977.348999999,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6933369.542,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6938760.341999999,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6944152.289,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6949543.449,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6954935.7870000005,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6960326.906,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6965716.498,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6971106.139,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6976494.262,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6981884.559,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6987275.426,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6992665.657,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6998057.194,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7003449.389,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7008842.273999999,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7014232.891,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7019624.448,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7025014.722,-83.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7030406.682,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7035797.299,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7041187.024,-83.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7046574.991,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7051963.503,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7057350.051,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7062738.484,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7068127.7129999995,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7073518.377,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7078911.1899999995,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7084299.6110000005,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7089691.04,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7095080.783000001,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7100471.464000001,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7105861.887,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7111253.461,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7116643.755,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7122034.23,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7127424.759000001,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7132814.549,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7138204.715,-83.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7143592.98,-83.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7148982.399,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7154371.0879999995,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7159760.556,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7165150.066000001,-83.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7170538.547,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7175927.305,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7181317.7299999995,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7186707.08,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7192095.833000001,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7197486.731,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7202874.795,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7208263.383,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7213654.413000001,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7219043.125999999,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7224432.289,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7229820.503,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7235207.541,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7240595.477,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7245981.725,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7251368.465,-83.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7256755.676,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7262143.316,-83.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7267532.634000001,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7272920.257,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7278311.463,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7283701.397,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7289091.8780000005,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7294480.732,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7299870.198,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7305260.949,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7310652.4520000005,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7316044.6959999995,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7321433.8,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7326824.401,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7332213.840000001,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7337602.03,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7342988.508,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7348376.641,-85.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7353765.781,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7359154.94,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7364541.932,-85.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7369928.874,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7375316.751999999,-86.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7380704.015000001,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7386091.803,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7391481.519,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7396869.998,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7402255.686000001,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7407642.12,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7413029.885,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7418416.041,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7423802.612000001,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7429190.0139999995,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7434577.214,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7439967.383,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7445353.0819999995,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7450736.841,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7456121.56,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7461507.4629999995,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7466895.141,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7472282.641,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7477669.855,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7483056.038,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7488443.692,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7493831.432,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7499219.358,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7504604.6219999995,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7509990.660999999,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7515377.629,-85.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7520766.021000001,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7526151.48,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7531539.181,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7536928.165999999,-85.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7542318.696,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7547709.057,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7553099.813,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7558491.291,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7563882.252,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7569274.547,-84.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7574664.425,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7580053.243000001,-83.0,9.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7585442.229,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7590830.795,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7596218.802999999,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7601606.2700000005,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,15432,3201,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7606993.4059999995,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.012210012413561344,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7612380.921,-84.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.012210012413561344,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7617768.719,-83.0,10.0,False,False,False,False,False,False,False,False,27.0,0.0,0,0,0.0,0.0,0.012210012413561344,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
