#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6,16410,3,KR4MFM,15.42,5,   coast,-11.57,78580,2093.16,1190.34,30.64,52.7,4.2,4.2,4.11,-0.7,0.27,0.37,12.22,0.2,-0.61,0.64,0.17,0.13,49.09,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.43,5,   coast,-11.57,78570,2094.18,1191.36,30.53,52.7,4.2,4.2,4.11,-0.64,-0.06,0.13,12.41,0.07,-0.85,0.64,0.17,0.13,49.09,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.44,5,   coast,-10.56,78570,2094.18,1191.36,30.42,52.7,4.2,4.2,4.11,-0.62,-0.23,0.22,12.35,-0.6,-0.24,0.64,0.17,0.13,49.1,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.45,5,   coast,-12.07,78557,2095.51,1192.69,30.31,52.7,4.2,4.2,4.11,-0.71,-0.01,0.41,12.59,-0.41,0.13,0.64,0.17,0.13,49.09,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.46,5,   coast,-12.07,78557,2095.51,1192.69,30.2,52.7,4.2,4.2,4.11,-0.64,0.19,0.31,13.2,-0.66,0.13,0.64,0.17,0.13,49.09,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.47,5,   coast,-11.06,78531,2098.17,1195.35,30.09,52.7,4.2,4.2,4.11,-0.68,0.15,0.15,14.18,-1.21,-0.06,0.63,0.17,0.13,49.09,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.48,5,   coast,-11.57,78531,2098.17,1195.35,29.99,52.7,4.2,4.2,4.11,-0.61,0.04,0.17,15.15,-1.09,-0.49,0.64,0.17,0.13,49.09,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.49,5,   coast,-10.56,78531,2098.17,1195.35,29.88,52.7,4.2,4.2,4.11,-0.6,-0.24,0.11,16.19,-1.39,-0.42,0.63,0.17,0.13,49.09,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.5,5,   coast,-11.57,78531,2098.17,1195.35,29.77,52.7,4.2,4.2,4.11,-0.63,-0.27,0.26,17.72,-2.06,-0.12,0.63,0.17,0.13,49.09,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.51,5,   coast,-9.56,78519,2099.4,1196.58,29.67,52.7,4.2,4.2,4.11,-0.6,-0.14,0.23,19,-1.7,0.25,0.63,0.17,0.13,49.08,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.52,5,   coast,-11.06,78519,2099.4,1196.58,29.56,52.7,4.2,4.2,4.11,-0.63,0.07,0.17,20.34,-2.25,0.55,0.63,0.17,0.13,49.07,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.53,5,   coast,-11.06,78506,2100.73,1197.91,29.46,52.7,4.2,4.2,4.11,-0.59,0.26,0.11,19.97,-1.76,0.19,0.64,0.18,0.12,49.06,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.54,5,   coast,-12.07,78506,2100.73,1197.91,29.35,52.7,4.2,4.2,4.11,-0.69,0.14,0.09,20.16,-1.57,-0.91,0.63,0.17,0.12,49.06,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.55,5,   coast,-10.06,78499,2101.45,1198.62,29.25,52.7,4.2,4.2,4.11,-0.65,-0.04,0.05,19.91,-1.51,-1.28,0.63,0.17,0.12,49.07,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.56,5,   coast,-11.57,78499,2101.45,1198.62,29.14,52.7,4.2,4.2,4.11,-0.63,-0.16,0.12,19.97,-1.51,-1.52,0.64,0.18,0.12,49.08,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.57,5,   coast,-11.06,78481,2103.29,1200.46,29.03,52.7,4.2,4.2,4.11,-0.65,-0.17,0.19,20.46,-1.51,-1.58,0.64,0.18,0.12,49.09,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.58,5,   coast,-11.57,78481,2103.29,1200.46,28.92,52.7,4.2,4.2,4.11,-0.6,-0.11,0.13,20.71,-1.21,-1.34,0.63,0.18,0.12,49.1,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.59,5,   coast,-12.07,78477,2103.7,1200.87,28.82,52.7,4.2,4.2,4.11,-0.63,0.03,0.11,21.26,-0.78,-1.34,0.63,0.18,0.12,49.11,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.6,5,   coast,-10.56,78477,2103.7,1200.87,28.71,52.7,4.2,4.2,4.11,-0.63,0.09,0.09,21.93,-0.41,-2.44,0.63,0.18,0.12,49.13,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.61,5,   coast,-10.56,78476,2103.8,1200.98,28.6,52.7,4.2,4.2,4.11,-0.63,-0.06,-0.02,22.36,-0.96,-2.99,0.63,0.18,0.12,49.16,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.62,5,   coast,-11.06,78476,2103.8,1200.98,28.5,52.7,4.2,4.2,4.11,-0.6,-0.14,0.02,23.09,-0.35,-3.05,0.63,0.18,0.12,49.19,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.63,5,   coast,-11.06,78455,2105.95,1203.13,28.39,52.7,4.2,4.2,4.11,-0.6,-0.22,0.01,23.88,0.01,-3.29,0.63,0.18,0.12,49.22,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.64,5,   coast,-11.06,78455,2105.95,1203.13,28.28,52.7,4.2,4.2,4.11,-0.63,-0.15,0.11,24.49,0.13,-3.23,0.64,0.18,0.11,49.25,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.65,5,   coast,-11.57,78458,2105.64,1202.82,28.18,52.7,4.2,4.2,4.11,-0.62,0,0.19,24.98,0.2,-3.54,0.63,0.18,0.11,49.28,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.66,5,   coast,-11.06,78458,2105.64,1202.82,28.07,52.7,4.2,4.2,4.11,-0.62,0.09,0.06,24.61,0.81,-4.09,0.63,0.18,0.11,49.33,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.67,5,   coast,-11.06,78434,2108.1,1205.28,27.96,52.7,4.2,4.2,4.11,-0.63,-0.03,-0.01,23.64,1.23,-4.64,0.63,0.18,0.11,49.37,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.68,5,   coast,-12.57,78434,2108.1,1205.28,27.85,52.7,4.2,4.2,4.11,-0.58,-0.11,0.05,24.06,1.11,-4.33,0.63,0.19,0.1,49.42,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.69,5,   coast,-11.57,78428,2108.72,1205.89,27.74,52.7,4.2,4.2,4.11,-0.62,-0.27,0.06,25.1,1.66,-5.06,0.63,0.19,0.1,49.47,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.7,5,   coast,-12.07,78428,2108.72,1205.89,27.63,52.7,4.18,4.2,4.12,-0.64,-0.2,0.11,26.63,1.78,-4.57,0.63,0.19,0.1,49.52,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.7,5,   coast,-12.07,78428,2108.72,1205.89,27.63,52.7,4.18,4.2,4.12,-0.64,-0.2,0.11,26.63,1.78,-4.57,0.63,0.19,0.1,49.52,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.71,5,   coast,-11.57,78424,2109.13,1206.3,27.52,52.7,4.18,4.2,4.12,-0.61,-0.09,0.15,27.3,2.15,-4.7,0.63,0.19,0.1,49.57,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.72,5,   coast,-11.57,78424,2109.13,1206.3,27.4,52.7,4.18,4.2,4.12,-0.73,0.01,0.15,28.15,2.64,-5.43,0.63,0.19,0.1,49.63,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.73,5,   coast,-12.57,78402,2111.38,1208.56,27.29,52.7,4.18,4.2,4.12,-0.63,-0.01,0.01,29.07,2.82,-5.8,0.63,0.19,0.1,49.7,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.74,5,   coast,-12.07,78402,2111.38,1208.56,27.18,52.7,4.18,4.2,4.12,-0.65,-0.03,0.01,29.86,2.94,-6.1,0.63,0.19,0.1,49.76,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.75,5,   coast,-12.07,78395,2112.1,1209.27,27.07,52.7,4.18,4.2,4.12,-0.62,-0.06,0.12,30.53,3.19,-6.77,0.63,0.19,0.09,49.84,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.76,5,   coast,-11.06,78395,2112.1,1209.27,26.96,52.7,4.18,4.2,4.12,-0.64,-0.1,0.22,30.96,3.19,-6.71,0.63,0.19,0.09,49.91,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.77,5,   coast,-11.57,78389,2112.71,1209.89,26.85,52.7,4.18,4.2,4.12,-0.59,-0.1,0.07,30.84,3.98,-6.59,0.63,0.19,0.09,49.99,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.78,5,   coast,-11.06,78389,2112.71,1209.89,26.75,52.7,4.18,4.2,4.12,-0.64,0.12,0.06,31.14,3.8,-6.65,0.63,0.2,0.09,50.06,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.79,5,   coast,-10.06,78372,2114.45,1211.63,26.64,52.7,4.18,4.2,4.12,-0.64,0.11,0.02,31.14,3.74,-7.32,0.63,0.2,0.08,50.15,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.8,5,   coast,-10.56,78372,2114.45,1211.63,26.53,52.7,4.18,4.2,4.12,-0.68,0.11,-0.06,29.86,4.35,-7.26,0.63,0.2,0.08,50.23,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.81,5,   coast,-11.57,78368,2114.86,1212.04,26.43,52.7,4.18,4.2,4.12,-0.72,0.01,0.2,28.52,4.16,-7.63,0.63,0.2,0.08,50.32,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.82,5,   coast,-12.57,78368,2114.86,1212.04,26.32,52.7,4.18,4.2,4.12,-0.63,-0.14,0.11,27.3,4.71,-7.75,0.63,0.2,0.08,50.41,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.83,5,   coast,-10.56,78345,2117.22,1214.4,26.21,52.7,4.18,4.2,4.12,-0.65,-0.07,0.17,26.44,5.08,-7.44,0.62,0.2,0.08,50.5,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.84,5,   coast,-11.57,78345,2117.22,1214.4,26.1,52.7,4.18,4.2,4.12,-0.6,0.09,0.07,26.08,5.51,-7.26,0.62,0.2,0.08,50.58,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.85,5,   coast,-10.56,78349,2116.81,1213.99,26,52.7,4.18,4.2,4.12,-0.57,0.05,-0.04,26.32,5.51,-7.69,0.62,0.2,0.08,50.68,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.86,5,   coast,-12.57,78349,2116.81,1213.99,25.89,52.7,4.18,4.2,4.12,-0.55,0.1,0.01,25.9,4.96,-7.69,0.63,0.2,0.07,50.77,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.87,5,   coast,-11.57,78333,2118.45,1215.63,25.78,52.7,4.18,4.2,4.12,-0.59,-0.02,0.22,26.75,5.44,-8.11,0.63,0.2,0.07,50.86,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.88,5,   coast,-11.57,78333,2118.45,1215.63,25.67,52.7,4.18,4.2,4.12,-0.67,-0.15,0.27,28.34,5.32,-7.81,0.63,0.2,0.07,50.96,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.89,5,   coast,-10.56,78338,2117.94,1215.12,25.56,52.7,4.18,4.2,4.12,-0.72,-0.17,0.15,30.11,5.51,-7.44,0.63,0.21,0.07,51.05,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.9,5,   coast,-10.56,78338,2117.94,1215.12,25.46,52.7,4.18,4.2,4.12,-0.67,-0.14,0.11,32.06,5.87,-7.32,0.62,0.21,0.06,51.14,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.91,5,   coast,-11.06,78321,2119.68,1216.86,25.35,52.7,4.18,4.2,4.12,-0.65,-0.09,0.2,34.38,6.24,-7.26,0.62,0.21,0.06,51.23,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.92,5,   coast,-13.08,78321,2119.68,1216.86,25.24,52.7,4.18,4.2,4.12,-0.61,-0.04,0.12,36.52,5.69,-7.32,0.62,0.21,0.06,51.32,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.93,5,   coast,-10.56,78306,2121.22,1218.4,25.13,52.7,4.18,4.2,4.12,-0.63,0.06,0.19,38.04,5.38,-7.38,0.62,0.21,0.06,51.41,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.94,5,   coast,-12.07,78306,2121.22,1218.4,25.02,52.7,4.18,4.2,4.12,-0.65,-0.09,0.28,40.48,5.81,-7.87,0.62,0.21,0.06,51.51,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.95,5,   coast,-11.06,78299,2121.94,1219.11,24.92,52.7,4.18,4.2,4.12,-0.64,-0.22,0.19,41.64,5.69,-7.5,0.62,0.21,0.05,51.6,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.95,5,   coast,-11.06,78299,2121.94,1219.11,24.92,52.7,4.18,4.2,4.12,-0.64,-0.22,0.19,41.64,5.69,-7.5,0.62,0.21,0.05,51.6,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
6,16410,3,KR4MFM,15.95,5,   coast,-11.06,78299,2121.94,1219.11,24.92,52.7,4.18,4.2,4.12,-0.64,-0.22,0.19,41.64,5.69,-7.5,0.62,0.21,0.05,51.6,4.2,0,0,0,0,1,1,15,31.0398432,-103.5166696,2181,2026,6,20,23,46,52,646,1423,116,63,0.8,0.4,0.7,35,33,33,0,0,0,0,28,0,39,0,37,0,0,0,0,0,0,0,0,0,0,30,0,36,31,0,39,0,0,39,44
