Year,Month,Day,Time,Flight_Time_(s),Sync,Gyro_X,Gyro_Y,Gyro_Z,Accel_X,Accel_Y,Accel_Z,Quat_1,Quat_2,Quat_3,Quat_4,Aux_Volts,Current
2025,5,4,04:56.0,32.92,11,51.8,30.5,-50.3,0.74,-0.59,0.19,-0.33007,0.7881,-0.47973,-0.19933,0.015,0
2025,5,4,04:56.0,32.922,13,51.3,30.3,-50.2,0.74,-0.62,0.18,-0.3307,0.78833,-0.4794,-0.1982,0.015,0
2025,5,4,04:56.0,32.924,15,50.6,29.8,-50.3,0.73,-0.56,0.12,-0.3313,0.78857,-0.47907,-0.19707,0.015,0
2025,5,4,04:56.0,32.926,17,50.4,29.6,-50.2,0.74,-0.6,0.11,-0.33193,0.7888,-0.4787,-0.19593,0.015,0
2025,5,4,04:56.0,32.928,19,49.9,29.4,-50.3,0.75,-0.56,0.16,-0.33253,0.78903,-0.47837,-0.19483,0.015,0
2025,5,4,04:56.0,32.93,21,49.7,29.3,-50.3,0.75,-0.6,0.19,-0.33317,0.78927,-0.478,-0.19373,0.015,0
2025,5,4,04:56.0,32.932,23,48.9,29.1,-50.5,0.75,-0.58,0.12,-0.33377,0.7895,-0.47763,-0.19263,0.015,0
2025,5,4,04:56.0,32.934,25,48.3,29,-50.4,0.75,-0.58,0.08,-0.33433,0.78973,-0.47727,-0.19153,0.015,0
2025,5,4,04:56.0,32.936,27,48.1,28.8,-50.3,0.74,-0.57,0.07,-0.33493,0.78997,-0.4769,-0.19043,0.015,0
2025,5,4,04:56.0,32.938,29,47.6,28.4,-50.2,0.75,-0.59,0.04,-0.33553,0.7902,-0.47653,-0.18933,0.015,0
2025,5,4,04:56.0,32.94,31,47.2,28.4,-50.3,0.74,-0.58,0.04,-0.3361,0.79043,-0.47617,-0.18827,0.015,0
2025,5,4,04:56.0,32.942,33,46.7,28.3,-50.2,0.74,-0.55,0.16,-0.33667,0.79067,-0.4758,-0.1872,0.015,0
2025,5,4,04:56.0,32.944,35,45.7,28.1,-50.2,0.73,-0.54,0.12,-0.33723,0.7909,-0.4754,-0.18613,0.015,0
2025,5,4,04:56.0,32.946,37,45.3,28.1,-50.2,0.73,-0.55,0.1,-0.3378,0.79117,-0.47503,-0.18507,0.015,0
2025,5,4,04:56.0,32.948,39,44.9,27.9,-50.2,0.72,-0.55,0.15,-0.33833,0.7914,-0.47463,-0.184,0.016,0
2025,5,4,04:56.0,32.95,41,44.8,27.8,-50.2,0.72,-0.55,0.15,-0.3389,0.79163,-0.47427,-0.18297,0.015,0
2025,5,4,04:56.0,32.952,43,44.2,27.5,-50.1,0.69,-0.56,0.1,-0.33943,0.79187,-0.47387,-0.1819,0.015,0
2025,5,4,04:56.0,32.954,45,44.1,27.5,-50.2,0.69,-0.56,0.12,-0.34,0.79213,-0.47347,-0.18087,0.015,0
2025,5,4,04:56.0,32.956,47,43.1,27.1,-49.9,0.69,-0.53,0.13,-0.3405,0.79237,-0.4731,-0.17983,0.015,0
2025,5,4,04:56.0,32.958,49,42.9,26.9,-49.9,0.71,-0.51,0.16,-0.34103,0.7926,-0.4727,-0.1788,0.015,0
2025,5,4,04:56.0,32.96,51,42.2,26.8,-49.9,0.72,-0.51,0.13,-0.34157,0.79283,-0.4723,-0.1778,0.015,0
2025,5,4,04:56.0,32.962,53,42.3,26.8,-49.7,0.74,-0.55,0.09,-0.34207,0.7931,-0.4719,-0.17677,0.015,0
2025,5,4,04:56.0,32.964,55,41.7,26.6,-49.7,0.75,-0.56,0.08,-0.3426,0.79333,-0.4715,-0.17577,0.018,0
2025,5,4,04:56.0,32.966,57,41.1,26.5,-49.8,0.76,-0.58,0.11,-0.3431,0.79357,-0.4711,-0.17477,0.015,0
2025,5,4,04:56.0,32.968,59,40.2,26.3,-49.7,0.77,-0.55,0.09,-0.3436,0.79383,-0.47067,-0.17377,0.015,0
2025,5,4,04:56.0,32.97,61,40.1,26.5,-49.6,0.77,-0.54,0.07,-0.34407,0.79407,-0.47027,-0.17277,0.015,0
2025,5,4,04:56.0,32.972,63,39.6,26.4,-49.6,0.76,-0.55,0.08,-0.34457,0.79433,-0.46987,-0.17177,0.015,0
2025,5,4,04:56.0,32.974,65,39.5,26.5,-49.8,0.74,-0.53,0.1,-0.34503,0.79457,-0.46943,-0.1708,0.015,0
2025,5,4,04:56.0,32.976,67,38.9,26.5,-49.7,0.73,-0.55,0.09,-0.3455,0.79483,-0.46903,-0.1698,0.015,0
2025,5,4,04:56.0,32.978,69,38.7,26.7,-49.8,0.73,-0.53,0.1,-0.34597,0.79507,-0.46863,-0.1688,0.015,0
2025,5,4,04:56.1,32.98,71,38.1,26.5,-49.7,0.73,-0.57,0.07,-0.34643,0.79533,-0.4682,-0.16783,0.015,0
2025,5,4,04:56.1,32.982,73,37.8,26.8,-49.7,0.73,-0.54,0.12,-0.3469,0.79557,-0.4678,-0.16683,0.015,0
2025,5,4,04:56.1,32.984,75,37.1,26.7,-49.6,0.74,-0.53,0.11,-0.34733,0.79583,-0.46737,-0.16587,0.015,0
2025,5,4,04:56.1,32.986,77,36.8,26.8,-49.6,0.76,-0.52,0.15,-0.34777,0.7961,-0.46693,-0.1649,0.015,0
2025,5,4,04:56.1,32.988,79,36.3,26.6,-49.5,0.77,-0.52,0.17,-0.3482,0.79637,-0.46653,-0.16393,0.015,0
2025,5,4,04:56.1,32.99,81,35.7,26.8,-49.9,0.76,-0.53,0.14,-0.3486,0.79663,-0.4661,-0.16297,0.015,0
2025,5,4,04:56.1,32.992,83,34.9,26.7,-49.7,0.76,-0.57,0.15,-0.34903,0.7969,-0.46567,-0.162,0.015,0
2025,5,4,04:56.1,32.994,85,34.5,26.8,-49.7,0.75,-0.57,0.15,-0.34943,0.79717,-0.46523,-0.16103,0.015,0
2025,5,4,04:56.1,32.996,87,33.5,26.9,-49.7,0.74,-0.55,0.1,-0.3498,0.79743,-0.4648,-0.1601,0.015,0
2025,5,4,04:56.1,32.998,89,33.2,27,-49.6,0.75,-0.55,0.06,-0.3502,0.7977,-0.46437,-0.15913,0.015,0
2025,5,4,04:56.1,33,91,32.6,27.2,-49.8,0.75,-0.54,0.08,-0.35057,0.798,-0.46393,-0.1582,0.015,0
2025,5,4,04:56.1,33.002,93,32,27.2,-49.8,0.74,-0.52,0.09,-0.35093,0.79827,-0.4635,-0.15727,0.015,0
2025,5,4,04:56.1,33.004,95,31.2,27.6,-50,0.74,-0.58,0.04,-0.35127,0.79857,-0.46303,-0.1563,0.015,0
2025,5,4,04:56.1,33.006,97,30.1,27.8,-50,0.72,-0.6,0.04,-0.3516,0.79887,-0.4626,-0.15537,0.015,0
2025,5,4,04:56.1,33.008,99,29.7,28.1,-50,0.73,-0.64,0.05,-0.35193,0.79917,-0.46217,-0.15443,0.015,0
2025,5,4,04:56.1,33.01,101,28.3,28.4,-50,0.72,-0.61,0,-0.35223,0.79947,-0.4617,-0.1535,0.015,0
2025,5,4,04:56.1,33.012,103,28,28.5,-49.8,0.73,-0.6,0.03,-0.35253,0.79977,-0.46127,-0.15257,0.015,0
2025,5,4,04:56.1,33.014,105,26.8,28.7,-49.9,0.73,-0.56,0.06,-0.3528,0.80007,-0.4608,-0.15163,0.015,0
2025,5,4,04:56.1,33.016,107,26,28.9,-50.2,0.72,-0.54,0.09,-0.35307,0.8004,-0.46037,-0.15073,0.015,0
2025,5,4,04:56.1,33.018,109,25.4,29.3,-50.2,0.72,-0.54,0.1,-0.35333,0.80073,-0.4599,-0.1498,0.015,0
2025,5,4,04:56.1,33.02,111,24,29.4,-50.2,0.71,-0.57,0.12,-0.35357,0.80107,-0.45943,-0.14887,0.015,0
2025,5,4,04:56.1,33.022,113,23.5,29.8,-50.3,0.7,-0.53,0.15,-0.35377,0.8014,-0.459,-0.14797,0.015,0
2025,5,4,04:56.1,33.024,115,22,30.1,-50.2,0.71,-0.56,0.1,-0.35397,0.80173,-0.45853,-0.14707,0.015,0
2025,5,4,04:56.1,33.026,117,21.4,30.3,-50.4,0.71,-0.53,0.09,-0.35417,0.80207,-0.45807,-0.14613,0.015,0
2025,5,4,04:56.1,33.028,119,20.2,30.7,-50.4,0.7,-0.52,0.06,-0.35433,0.80243,-0.4576,-0.14523,0.015,0
2025,5,4,04:56.1,33.03,121,18.9,31,-50.5,0.69,-0.52,0.03,-0.35447,0.8028,-0.45713,-0.14433,0.015,0
2025,5,4,04:56.1,33.032,123,18.4,31.1,-50.7,0.7,-0.55,0.03,-0.3546,0.80317,-0.45667,-0.14343,0.015,0
2025,5,4,04:56.1,33.034,125,17.1,31.5,-50.7,0.7,-0.57,0.07,-0.35473,0.80353,-0.4562,-0.14257,0.015,0
2025,5,4,04:56.1,33.036,127,16.4,31.7,-50.7,0.7,-0.57,0.06,-0.35483,0.80393,-0.4557,-0.14167,0.015,0
2025,5,4,04:56.1,33.038,129,14.9,32,-50.8,0.7,-0.55,0,-0.3549,0.80433,-0.45523,-0.14077,0.015,0
2025,5,4,04:56.1,33.04,131,13.9,32.3,-51,0.71,-0.6,-0.02,-0.35497,0.8047,-0.45477,-0.1399,0.015,0
2025,5,4,04:56.1,33.042,133,13.2,32.5,-50.9,0.72,-0.58,-0.01,-0.35503,0.80513,-0.45427,-0.13903,0.016,0
2025,5,4,04:56.1,33.044,135,11.6,32.7,-50.9,0.7,-0.6,0,-0.35507,0.80553,-0.4538,-0.13817,0.015,0
2025,5,4,04:56.1,33.046,137,10.8,32.9,-51,0.7,-0.6,0.03,-0.35507,0.80593,-0.4533,-0.1373,0.015,0
2025,5,4,04:56.1,33.048,139,8.8,33,-51.1,0.69,-0.61,0,-0.35503,0.80637,-0.4528,-0.13643,0.015,0
2025,5,4,04:56.1,33.05,141,7,33.6,-51,0.68,-0.59,-0.02,-0.355,0.8068,-0.4523,-0.1356,0.015,0
2025,5,4,04:56.1,33.052,143,6.2,33.8,-51,0.69,-0.55,0,-0.35493,0.80727,-0.4518,-0.13473,0.015,0
2025,5,4,04:56.1,33.054,145,4.5,34.3,-51,0.7,-0.58,0,-0.35487,0.8077,-0.45133,-0.1339,0.015,0
2025,5,4,04:56.1,33.056,147,3.7,34.4,-51.1,0.7,-0.56,-0.01,-0.35477,0.80817,-0.45083,-0.13307,0.015,0
2025,5,4,04:56.1,33.058,149,2.4,35.1,-51.4,0.71,-0.62,-0.04,-0.35463,0.80863,-0.45033,-0.13223,0.015,0
2025,5,4,04:56.1,33.06,151,1.4,35.5,-51.4,0.71,-0.59,-0.04,-0.3545,0.80913,-0.4498,-0.1314,0.015,0
2025,5,4,04:56.1,33.062,153,0,36.2,-51.4,0.71,-0.65,0,-0.35433,0.8096,-0.4493,-0.13057,0.015,0
2025,5,4,04:56.1,33.064,155,-2,36.7,-51.6,0.71,-0.6,0,-0.35413,0.8101,-0.4488,-0.12977,0.015,0
2025,5,4,04:56.1,33.066,157,-3.1,36.8,-51.6,0.7,-0.6,0,-0.3539,0.8106,-0.4483,-0.12893,0.015,0
2025,5,4,04:56.1,33.068,159,-4.7,37.7,-51.8,0.7,-0.59,0.04,-0.35367,0.81113,-0.44777,-0.12813,0.015,0
2025,5,4,04:56.1,33.07,161,-5.8,37.8,-51.8,0.72,-0.6,0.03,-0.3534,0.81167,-0.44727,-0.1273,0.015,0
2025,5,4,04:56.1,33.072,163,-7.7,38.7,-51.8,0.72,-0.58,0.01,-0.3531,0.8122,-0.44677,-0.1265,0.015,0
2025,5,4,04:56.1,33.074,165,-9.8,39.4,-52,0.7,-0.63,0.06,-0.35277,0.81277,-0.44623,-0.1257,0.015,0
2025,5,4,04:56.1,33.076,167,-10.7,39.6,-52.1,0.69,-0.59,0.06,-0.35243,0.8133,-0.44573,-0.1249,0.015,0
2025,5,4,04:56.1,33.078,169,-12.6,40,-52,0.68,-0.63,0.01,-0.35203,0.81387,-0.4452,-0.1241,0.015,0
2025,5,4,04:56.2,33.08,171,-13.7,40.5,-52.1,0.68,-0.6,0.04,-0.35167,0.81447,-0.44467,-0.12333,0.015,0
2025,5,4,04:56.2,33.082,173,-15.7,40.9,-51.9,0.69,-0.62,0.03,-0.35123,0.81503,-0.44417,-0.12253,0.015,0
2025,5,4,04:56.2,33.084,175,-17.1,41.3,-52.1,0.69,-0.62,-0.02,-0.35077,0.81563,-0.44363,-0.12177,0.015,0
2025,5,4,04:56.2,33.086,177,-19.1,41.9,-52.1,0.67,-0.61,-0.07,-0.35027,0.81627,-0.4431,-0.121,0.015,0
2025,5,4,04:56.2,33.088,179,-21.4,42.6,-52.5,0.67,-0.64,-0.09,-0.34977,0.81687,-0.44257,-0.12023,0.015,0
2025,5,4,04:56.2,33.09,181,-22.4,43.1,-52.3,0.68,-0.66,-0.11,-0.3492,0.8175,-0.44203,-0.11947,0.015,0
2025,5,4,04:56.2,33.092,183,-24.9,43.9,-52.5,0.7,-0.68,-0.14,-0.34863,0.81817,-0.4415,-0.11873,0.015,0
2025,5,4,04:56.2,33.094,185,-25.9,44.3,-52.5,0.68,-0.65,-0.11,-0.34803,0.8188,-0.44097,-0.11797,0.015,0
2025,5,4,04:56.2,33.096,187,-28.5,45,-52.4,0.69,-0.71,-0.15,-0.34737,0.81947,-0.44043,-0.11723,0.015,0
2025,5,4,04:56.2,33.098,189,-30.5,45.7,-52.7,0.69,-0.64,-0.21,-0.3467,0.82017,-0.4399,-0.1165,0.015,0
2025,5,4,04:56.2,33.1,191,-31.9,46,-52.8,0.68,-0.68,-0.21,-0.346,0.82087,-0.43937,-0.11577,0.015,0
2025,5,4,04:56.2,33.102,193,-34.4,46.8,-53,0.7,-0.65,-0.12,-0.34523,0.82157,-0.4388,-0.11503,0.016,0
2025,5,4,04:56.2,33.104,195,-35.9,47.1,-53.2,0.68,-0.71,-0.17,-0.34447,0.82227,-0.43827,-0.1143,0.015,0
2025,5,4,04:56.2,33.106,197,-37.9,48.1,-53.2,0.66,-0.65,-0.21,-0.34367,0.823,-0.4377,-0.11357,0.015,0
2025,5,4,04:56.2,33.108,199,-39.1,48.5,-53,0.66,-0.7,-0.12,-0.34283,0.82373,-0.43717,-0.11287,0.015,0
2025,5,4,04:56.2,33.11,201,-41.7,49.2,-53.2,0.68,-0.61,-0.13,-0.34197,0.8245,-0.4366,-0.11217,0.015,0
2025,5,4,04:56.2,33.112,203,-44.1,50,-53.2,0.67,-0.61,-0.2,-0.34107,0.82527,-0.43603,-0.11147,0.015,0
2025,5,4,04:56.2,33.114,205,-45.1,50.3,-53.1,0.67,-0.61,-0.13,-0.34013,0.82603,-0.4355,-0.11077,0.015,0
2025,5,4,04:56.2,33.116,207,-48,50.9,-53.2,0.68,-0.61,-0.13,-0.33913,0.82683,-0.43493,-0.11007,0.015,0
2025,5,4,04:56.2,33.118,209,-48.5,51.4,-53.2,0.65,-0.63,-0.16,-0.33817,0.8276,-0.43437,-0.10937,0.015,0
2025,5,4,04:56.2,33.12,211,-51.3,52.3,-53,0.65,-0.66,-0.1,-0.33713,0.82843,-0.43383,-0.1087,0.015,0
2025,5,4,04:56.2,33.122,213,-53.9,52.9,-53,0.67,-0.65,-0.14,-0.33603,0.82923,-0.43327,-0.10803,0.015,0
2025,5,4,04:56.2,33.124,215,-55.3,53.4,-53.2,0.64,-0.65,-0.18,-0.33493,0.83007,-0.4327,-0.10737,0.015,0
2025,5,4,04:56.2,33.126,217,-57.6,54.4,-53.1,0.63,-0.61,-0.1,-0.3338,0.8309,-0.43213,-0.1067,0.015,0
2025,5,4,04:56.2,33.128,219,-59.2,54.5,-53.3,0.63,-0.62,-0.08,-0.3326,0.83177,-0.43157,-0.10603,0.015,0
2025,5,4,04:56.2,33.13,221,-61.5,55.5,-53.2,0.61,-0.62,-0.12,-0.3314,0.8326,-0.431,-0.1054,0.015,0
2025,5,4,04:56.2,33.132,223,-62.9,55.9,-53.3,0.6,-0.63,-0.07,-0.33017,0.83347,-0.43043,-0.10473,0.015,0
2025,5,4,04:56.2,33.134,225,-65.4,57.1,-53.4,0.6,-0.63,-0.09,-0.32887,0.83437,-0.42987,-0.1041,0.015,0
2025,5,4,04:56.2,33.136,227,-68.3,58,-53.4,0.59,-0.61,-0.15,-0.32753,0.83527,-0.4293,-0.10347,0.015,0
2025,5,4,04:56.2,33.138,229,-69.2,58.4,-53.1,0.61,-0.66,-0.19,-0.3262,0.83617,-0.42873,-0.10283,0.016,0
2025,5,4,04:56.2,33.14,231,-71.8,59.4,-53.3,0.61,-0.67,-0.18,-0.3248,0.83707,-0.42817,-0.1022,0.015,0
2025,5,4,04:56.2,33.142,233,-73,59.9,-53.4,0.59,-0.66,-0.18,-0.32337,0.838,-0.4276,-0.10157,0.015,0
2025,5,4,04:56.2,33.144,235,-75.5,61.1,-53.3,0.59,-0.67,-0.19,-0.3219,0.83893,-0.42703,-0.10093,0.015,0
2025,5,4,04:56.2,33.146,237,-78.3,62.2,-53.2,0.59,-0.68,-0.21,-0.3204,0.83987,-0.42647,-0.1003,0.015,0
2025,5,4,04:56.2,33.148,239,-79.7,62.5,-53.2,0.56,-0.64,-0.21,-0.31883,0.8408,-0.42587,-0.09967,0.015,0
2025,5,4,04:56.2,33.15,241,-82.3,63.8,-53.3,0.55,-0.65,-0.24,-0.31727,0.84177,-0.4253,-0.09903,0.015,0
2025,5,4,04:56.2,33.152,243,-83.4,64,-53.5,0.54,-0.63,-0.26,-0.31563,0.84273,-0.42473,-0.09843,0.015,0
2025,5,4,04:56.2,33.154,245,-85.8,65.3,-53.4,0.54,-0.67,-0.18,-0.314,0.84373,-0.42417,-0.0978,0.015,0
2025,5,4,04:56.2,33.156,247,-88.6,66.4,-53.3,0.53,-0.64,-0.16,-0.31227,0.84473,-0.4236,-0.0972,0.015,0
2025,5,4,04:56.2,33.158,249,-89.9,66.7,-53.2,0.53,-0.65,-0.19,-0.31057,0.8457,-0.423,-0.0966,0.015,0
2025,5,4,04:56.2,33.16,1,-92.1,67.9,-53.2,0.53,-0.63,-0.22,-0.30877,0.84673,-0.42243,-0.09597,0.015,0
2025,5,4,04:56.2,33.162,3,-93.4,68.2,-52.9,0.53,-0.64,-0.24,-0.307,0.84773,-0.42187,-0.09537,0.015,0
2025,5,4,04:56.2,33.164,5,-95.6,69,-52.8,0.53,-0.59,-0.27,-0.30513,0.84873,-0.4213,-0.09477,0.015,0
2025,5,4,04:56.2,33.166,7,-97.3,69.3,-52.9,0.52,-0.6,-0.21,-0.30327,0.84977,-0.4207,-0.09417,0.015,0
2025,5,4,04:56.2,33.168,9,-99.6,70.5,-52.6,0.51,-0.63,-0.11,-0.30137,0.8508,-0.42013,-0.09357,0.015,0
2025,5,4,04:56.2,33.17,11,-102.8,71.3,-52.4,0.5,-0.62,-0.23,-0.2994,0.85183,-0.41957,-0.093,0.015,0
2025,5,4,04:56.2,33.172,13,-103.6,71.8,-52.4,0.49,-0.61,-0.21,-0.29743,0.85287,-0.419,-0.0924,0.015,0
2025,5,4,04:56.2,33.174,15,-106.2,72.6,-52.1,0.5,-0.6,-0.17,-0.2954,0.8539,-0.41843,-0.09183,0.015,0
2025,5,4,04:56.2,33.176,17,-107.3,73,-52,0.5,-0.61,-0.23,-0.29333,0.85497,-0.41787,-0.09127,0.015,0
2025,5,4,04:56.2,33.178,19,-109.9,73.9,-51.7,0.48,-0.62,-0.18,-0.29123,0.85603,-0.41727,-0.0907,0.015,0
2025,5,4,04:56.2,33.18,21,-112.2,74.9,-51.6,0.48,-0.61,-0.06,-0.2891,0.85707,-0.4167,-0.09013,0.015,0
2025,5,4,04:56.3,33.182,23,-113.6,75.5,-51.2,0.48,-0.61,-0.08,-0.28693,0.85813,-0.41613,-0.08957,0.015,0
2025,5,4,04:56.3,33.184,25,-116.6,76.5,-51.1,0.49,-0.62,-0.13,-0.2847,0.85923,-0.41557,-0.089,0.013,0
2025,5,4,04:56.3,33.186,27,-117.8,76.9,-50.9,0.48,-0.61,-0.12,-0.28247,0.8603,-0.415,-0.08847,0.015,0
2025,5,4,04:56.3,33.188,29,-120.5,78.1,-50.7,0.48,-0.61,-0.16,-0.28017,0.86137,-0.41447,-0.0879,0.015,0
2025,5,4,04:56.3,33.19,31,-121.7,78.3,-50.5,0.49,-0.59,-0.17,-0.27783,0.86243,-0.4139,-0.08737,0.015,0
2025,5,4,04:56.3,33.192,33,-124.3,79.6,-50.2,0.48,-0.59,-0.1,-0.27547,0.86353,-0.41333,-0.08683,0.015,0
2025,5,4,04:56.3,33.194,35,-126.6,80.6,-49.8,0.48,-0.6,-0.03,-0.27307,0.86463,-0.41277,-0.08627,0.015,0
2025,5,4,04:56.3,33.196,37,-128.2,80.9,-49.8,0.47,-0.62,-0.06,-0.2706,0.8657,-0.4122,-0.08573,0.015,0
2025,5,4,04:56.3,33.198,39,-131,81.9,-49.5,0.46,-0.6,-0.11,-0.2681,0.8668,-0.41163,-0.0852,0.015,0
2025,5,4,04:56.3,33.2,41,-132,82.4,-49.3,0.46,-0.6,-0.13,-0.2656,0.8679,-0.4111,-0.08467,0.015,0
2025,5,4,04:56.3,33.202,43,-134.6,83.4,-49,0.46,-0.61,-0.19,-0.26303,0.869,-0.41053,-0.08417,0.014,0
2025,5,4,04:56.3,33.204,45,-136.9,84.3,-48.7,0.47,-0.63,-0.16,-0.26043,0.8701,-0.40997,-0.08363,0.015,0
2025,5,4,04:56.3,33.206,47,-138.5,84.9,-48.3,0.45,-0.62,-0.15,-0.25777,0.8712,-0.40943,-0.0831,0.015,0
2025,5,4,04:56.3,33.208,49,-140.7,85.8,-48.1,0.45,-0.64,-0.16,-0.2551,0.87227,-0.40887,-0.0826,0.015,0
2025,5,4,04:56.3,33.21,51,-142.3,86.4,-48.1,0.46,-0.63,-0.2,-0.25237,0.87337,-0.40833,-0.08207,0.015,0
2025,5,4,04:56.3,33.212,53,-144.8,87.2,-47.4,0.46,-0.65,-0.23,-0.2496,0.87447,-0.40777,-0.08157,0.015,0
2025,5,4,04:56.3,33.214,55,-145.9,87.7,-47.4,0.44,-0.66,-0.22,-0.24683,0.87557,-0.40723,-0.08107,0.015,0
2025,5,4,04:56.3,33.216,57,-148.8,88.6,-47.2,0.43,-0.65,-0.22,-0.244,0.87667,-0.40667,-0.08057,0.015,0
2025,5,4,04:56.3,33.218,59,-151.3,89.7,-46.7,0.44,-0.68,-0.14,-0.2411,0.87777,-0.40613,-0.08007,0.015,0
2025,5,4,04:56.3,33.22,61,-152.6,90,-46.3,0.42,-0.69,-0.11,-0.2382,0.87887,-0.40557,-0.07957,0.015,0
2025,5,4,04:56.3,33.222,63,-155.4,91.2,-46,0.43,-0.68,-0.17,-0.23523,0.87997,-0.40503,-0.0791,0.015,0
2025,5,4,04:56.3,33.224,65,-156.7,91.6,-45.8,0.41,-0.68,-0.19,-0.23223,0.88103,-0.40447,-0.0786,0.015,0
2025,5,4,04:56.3,33.226,67,-159.3,92.8,-45.5,0.42,-0.68,-0.16,-0.22917,0.88213,-0.40393,-0.0781,0.015,0
2025,5,4,04:56.3,33.228,69,-161.9,93.8,-44.9,0.44,-0.66,-0.23,-0.2261,0.88323,-0.4034,-0.07763,0.015,0
2025,5,4,04:56.3,33.23,71,-163,94.2,-44.6,0.42,-0.68,-0.2,-0.22297,0.8843,-0.40287,-0.07713,0.015,0
2025,5,4,04:56.3,33.232,73,-165.7,95.4,-44.2,0.43,-0.67,-0.11,-0.2198,0.88537,-0.4023,-0.07667,0.015,0
2025,5,4,04:56.3,33.234,75,-167.3,95.8,-44.1,0.45,-0.67,-0.08,-0.2166,0.88647,-0.40177,-0.0762,0.015,0
2025,5,4,04:56.3,33.236,77,-170,96.8,-43.6,0.46,-0.7,-0.13,-0.21333,0.88753,-0.40123,-0.0757,0.015,0
2025,5,4,04:56.3,33.238,79,-172.8,98,-43,0.45,-0.72,-0.21,-0.21003,0.8886,-0.4007,-0.07523,0.015,0
2025,5,4,04:56.3,33.24,81,-174,98.4,-42.6,0.43,-0.68,-0.23,-0.2067,0.88967,-0.40017,-0.07477,0.015,0
2025,5,4,04:56.3,33.242,83,-177,99.1,-42.2,0.44,-0.68,-0.2,-0.2033,0.8907,-0.39963,-0.07433,0.015,0
2025,5,4,04:56.3,33.244,85,-177.8,99.6,-41.6,0.42,-0.69,-0.2,-0.1999,0.89177,-0.3991,-0.07387,0.015,0
2025,5,4,04:56.3,33.246,87,-180.8,100.6,-41.1,0.43,-0.72,-0.19,-0.19643,0.8928,-0.3986,-0.0734,0.015,0
2025,5,4,04:56.3,33.248,89,-182.2,101,-40.9,0.42,-0.69,-0.16,-0.19293,0.89383,-0.39807,-0.07297,0.015,0
2025,5,4,04:56.3,33.25,91,-185.1,102.2,-40.2,0.43,-0.75,-0.26,-0.1894,0.89487,-0.39753,-0.07253,0.015,0
2025,5,4,04:56.3,33.252,93,-187.8,103.1,-39.5,0.43,-0.72,-0.37,-0.1858,0.89587,-0.39703,-0.0721,0.015,0
2025,5,4,04:56.3,33.254,95,-189.2,103.8,-39.5,0.42,-0.74,-0.35,-0.18217,0.8969,-0.3965,-0.07163,0.016,0
2025,5,4,04:56.3,33.256,97,-191.5,104.4,-38.8,0.42,-0.75,-0.31,-0.1785,0.8979,-0.39597,-0.0712,0.015,0
2025,5,4,04:56.3,33.258,99,-193.1,105,-38.4,0.42,-0.77,-0.29,-0.1748,0.8989,-0.39547,-0.07077,0.015,0
2025,5,4,04:56.3,33.26,101,-195.7,106,-37.8,0.41,-0.74,-0.26,-0.17103,0.89987,-0.39493,-0.07033,0.015,0
2025,5,4,04:56.3,33.262,103,-199.1,107,-37.1,0.4,-0.74,-0.3,-0.1672,0.90083,-0.39443,-0.06993,0.015,0
2025,5,4,04:56.3,33.264,105,-200.1,107.5,-36.9,0.41,-0.72,-0.35,-0.16337,0.9018,-0.39393,-0.0695,0.015,0
2025,5,4,04:56.3,33.266,107,-202.9,108.7,-36.2,0.41,-0.73,-0.35,-0.15947,0.90277,-0.3934,-0.0691,0.015,0
2025,5,4,04:56.3,33.268,109,-204.1,108.9,-35.7,0.41,-0.71,-0.33,-0.15553,0.9037,-0.3929,-0.06867,0.015,0
2025,5,4,04:56.3,33.27,111,-207.1,109.8,-35,0.4,-0.76,-0.3,-0.15157,0.90463,-0.3924,-0.06827,0.015,0
2025,5,4,04:56.3,33.272,113,-208.5,110.3,-34.8,0.41,-0.75,-0.26,-0.14757,0.90553,-0.3919,-0.06787,0.015,0
2025,5,4,04:56.3,33.274,115,-211.8,111.3,-33.9,0.41,-0.78,-0.28,-0.14347,0.90643,-0.39137,-0.06747,0.015,0
2025,5,4,04:56.3,33.276,117,-214.4,112.2,-33,0.42,-0.73,-0.32,-0.13937,0.90733,-0.3909,-0.06707,0.015,0
2025,5,4,04:56.3,33.278,119,-216,112.6,-32.9,0.43,-0.76,-0.3,-0.1352,0.9082,-0.39037,-0.06667,0.015,0
2025,5,4,04:56.4,33.28,121,-218.7,113.5,-32.1,0.42,-0.74,-0.32,-0.131,0.90907,-0.38987,-0.0663,0.015,0
2025,5,4,04:56.4,33.282,123,-220.2,113.9,-31.8,0.41,-0.77,-0.3,-0.12677,0.9099,-0.38937,-0.0659,0.015,0
2025,5,4,04:56.4,33.284,125,-223,114.8,-30.8,0.4,-0.77,-0.14,-0.12247,0.91073,-0.38887,-0.06553,0.015,0
2025,5,4,04:56.4,33.286,127,-226.8,115.5,-30,0.4,-0.79,-0.12,-0.11813,0.91153,-0.3884,-0.06517,0.015,0
2025,5,4,04:56.4,33.288,129,-228.1,116.1,-29.5,0.4,-0.75,-0.18,-0.11373,0.91233,-0.3879,-0.0648,0.015,0
2025,5,4,04:56.4,33.29,131,-231.4,117,-28.7,0.4,-0.73,-0.22,-0.1093,0.9131,-0.3874,-0.06443,0.015,0
