timestamp_ms,rtd_top,rtd_middle,rtd_bottom,bottle_pressure,tank_pressure,o2_pressure,rocket_weight,rocket_weight_tare,vent_temp,n2o_temp
1125000,421.51,-258.24,-259.32,41.96,38.84,5.85,32.86,3.47,47.01,17.51
1125100,423.59,-260.61,-258.61,41.58,38.76,6.19,33.09,3.71,46.75,17.75
1125200,407.78,-259.07,-259.45,41.96,38.78,5.45,33.14,3.75,38.45,18.22
1125300,416.1,-262.36,-258.57,41.68,38.8,5.29,33.07,3.68,39.77,18.26
1125400,410.28,-257.62,-259.65,41.82,38.64,6.05,32.83,3.44,42.97,17.79
1125500,418.6,-258.24,-259.61,42.15,38.76,5.91,33.03,3.65,35.7,18.1
1125600,421.51,-258.99,-259.7,41.98,38.78,5.77,32.86,3.47,37.29,17.47
1125700,407.37,-259.36,-260.03,41.82,38.9,6.07,33.03,3.65,30.57,17.75
1125800,406.53,-260.44,-259.07,41.66,38.6,6.25,32.91,3.52,39.81,18.38
1125900,406.12,-259.36,-259.24,41.98,38.62,6.07,32.8,3.42,45.98,17.99
1126000,403.21,-259.94,-259.65,42.14,38.62,5.93,32.76,3.38,40.19,17.95
1126100,411.11,-259.24,-259.32,41.92,38.7,5.91,32.73,3.34,48.21,17.55
1126200,415.69,-258.9,-259.4,41.68,38.72,6.03,33.04,3.65,38.07,17.63
1126300,404.04,-259.53,-259.7,41.72,38.66,5.89,32.87,3.48,28.81,18.65
1126400,413.19,-258.03,-259.82,41.82,38.88,5.79,33.01,3.62,34.38,18.38
1126500,409.45,-260.44,-259.03,41.7,38.82,6.11,32.85,3.46,33.33,17.75
1126600,411.11,-258.07,-259.45,41.74,38.52,6.07,32.89,3.51,31.12,18.02
1126700,404.45,-259.32,-259.28,41.92,38.7,6.09,32.84,3.45,38.49,18.69
1126800,402.79,-260.03,-259.9,41.74,38.56,5.79,32.91,3.53,43.09,17.83
1126900,404.45,-258.99,-259.45,41.8,38.9,6.03,32.51,3.13,36.67,17.87
1127000,400.71,-259.03,-259.82,41.82,38.8,5.89,32.89,3.51,36.56,18.3
1127100,399.46,-259.94,-259.57,41.98,38.74,6.05,32.47,3.09,41.97,18.62
1127200,410.7,-258.95,-259.57,41.84,38.98,5.93,32.91,3.52,25.53,17.83
1127300,406.53,-258.66,-259.57,41.76,38.66,5.91,32.83,3.44,45.63,18.5
1127400,395.72,-259.03,-259.7,41.58,38.78,6.27,33.05,3.66,35.51,17.47
1127500,406.95,-259.24,-259.07,41.74,38.46,5.99,32.99,3.6,48.09,18.89
1127600,411.11,-259.28,-259.2,42.12,38.56,5.97,32.74,3.36,36.79,18.34
1127700,407.37,-259.32,-259.94,41.9,38.9,5.73,32.71,3.32,38.07,18.26
1127800,398.21,-259.07,-259.74,41.68,38.74,6.09,33.09,3.71,42.63,18.06
1127900,398.21,-259.2,-259.45,41.74,38.78,5.97,32.82,3.43,34.19,18.97
1128000,407.78,-260.73,-259.61,41.94,38.82,6.07,32.9,3.51,38.61,18.22
1128100,395.72,-261.07,-259.32,42,38.66,5.99,32.79,3.4,46.21,17.99
1128200,398.21,-260.24,-260.07,41.94,38.76,5.87,32.98,3.59,36.13,18.3
1128300,393.64,-259.74,-259.32,41.48,38.62,5.95,32.78,3.4,47.13,18.22
1128400,396.55,-259.82,-259.57,41.7,38.74,5.89,32.95,3.56,39.07,18.26
1128500,401.13,-260.49,-259.45,41.64,38.6,6.11,32.93,3.54,35.08,18.1
1128600,404.04,-258.95,-259.2,41.76,39.06,5.95,32.84,3.45,45.86,18.06
1128700,397.38,-259.9,-259.03,41.7,38.9,5.99,32.84,3.45,42.74,18.42
1128800,394.47,-258.03,-259.57,41.72,38.74,6.01,32.87,3.48,33.37,18.06
1128900,385.73,-257.62,-259.53,41.78,38.68,6.03,32.87,3.48,35.08,18.26
1129000,397.38,-260.28,-258.9,41.7,38.84,5.83,32.89,3.5,46.09,18.3
1129100,400.71,-260.15,-258.7,41.64,38.76,5.89,33.14,3.75,39.88,18.02
1129200,394.47,-257.91,-259.36,41.68,38.94,5.91,32.75,3.36,45.05,17.95
1129300,393.22,-261.32,-259.65,41.88,38.74,6.07,33.13,3.75,32.01,18.89
1129400,386.15,-259.45,-259.7,42.04,38.56,5.57,32.95,3.57,47.13,17.83
1129500,389.06,-260.28,-259.7,41.98,38.58,6.03,32.97,3.59,27.96,18.14
1129600,404.04,-258.53,-258.78,41.64,38.8,5.77,33.03,3.65,34.03,18.54
1129700,397.38,-259.94,-259.78,41.86,38.74,5.99,33.15,3.76,37.49,18.06
1129800,387.81,-257.99,-258.86,41.72,38.72,6.15,33.03,3.65,45.17,18.3
1129900,395.72,-261.11,-259.65,41.64,38.64,5.73,32.95,3.56,43.71,17.99
1130000,391.56,-259.78,-259.53,42.04,38.32,5.85,33.17,3.78,43.47,17.63
1130100,383.65,-260.53,-259.86,41.7,38.94,5.91,32.94,3.55,36.94,18.14
1130200,399.88,-261.19,-259.61,41.86,38.74,5.83,32.92,3.53,30.73,17.99
1130300,402.79,-260.36,-259.57,41.8,38.72,5.91,33.13,3.74,34.69,18.22
1130400,386.98,-259.78,-258.86,41.76,38.92,5.93,33.07,3.68,43.13,18.26
1130500,387.4,-260.24,-259.28,41.72,38.88,6.37,33.05,3.66,38.88,18.62
1130600,385.32,-259.49,-259.2,41.98,38.64,6.11,33.34,3.95,40.31,18.34
1130700,386.15,-260.61,-259.32,41.78,38.8,5.97,33.14,3.75,32.48,19.05
1130800,399.46,-259.7,-259.65,41.9,38.8,5.91,33.13,3.75,43.67,17.87
1130900,390.73,-260.36,-259.36,41.66,39.12,5.89,32.92,3.53,43.86,18.22
1131000,393.22,-259.65,-259.32,41.76,38.92,6.17,33.2,3.82,46.21,17.87
1131100,384.48,-259.7,-259.2,41.7,38.74,6.21,33.11,3.72,36.01,18.34
1131200,383.65,-259.57,-259.4,41.66,38.68,6.21,33.36,3.97,46.75,18.65
1131300,382.4,-259.61,-259.36,41.94,38.6,6.05,33.15,3.76,43.71,18.02
1131400,393.64,-259.94,-259.94,41.74,38.68,5.95,33.02,3.63,27.49,18.58
1131500,375.33,-260.24,-259.32,41.82,38.62,6.09,33.07,3.68,31.97,18.3
1131600,393.22,-259.2,-260.11,41.7,38.72,5.95,33.22,3.84,38.14,19.09
1131700,391.56,-260.15,-258.82,41.96,38.92,5.75,32.93,3.54,45.4,18.5
1131800,394.05,-259.7,-259.86,41.9,38.84,5.75,33.18,3.79,33.18,18.1
1131900,386.57,-260.36,-259.65,42.04,38.86,6.05,33.26,3.87,37.14,18.38
1132000,382.4,-259.2,-259.65,41.96,38.74,5.93,33.06,3.67,39,18.93
1132100,375.33,-259.7,-259.32,41.86,38.86,6.03,32.9,3.51,43.24,18.58
1132200,383.65,-259.78,-258.78,41.64,38.68,5.93,33.04,3.65,34.11,18.42
1132300,378.66,-259.45,-259.24,41.9,38.8,5.67,33.06,3.67,38.65,17.91
1132400,386.57,-259.07,-259.15,41.84,38.8,5.97,33.23,3.84,40.81,17.99
1132500,386.57,-258.99,-259.03,41.78,38.9,5.93,33.14,3.75,39.11,18.26
1132600,389.06,-259.74,-259.53,41.9,38.6,6.07,32.99,3.6,23.88,18.06
1132700,378.66,-259.53,-258.7,41.84,38.52,6.13,32.93,3.55,34.15,18.54
1132800,379.91,-258.86,-259.07,42.02,38.92,5.71,32.96,3.57,37.91,18.46
1132900,389.89,-259.24,-259.36,41.86,39.08,6.01,33.02,3.63,48.67,18.65
1133000,378.66,-260.86,-259.28,41.9,38.6,6.13,32.89,3.5,47.09,19.01
1133100,387.4,-259.15,-259.03,41.94,38.8,5.83,33.04,3.65,43.55,17.83
1133200,384.07,-260.19,-259.36,41.94,38.6,5.97,32.9,3.51,38.96,18.06
1133300,381.16,-258.03,-259.49,41.82,38.72,5.85,32.94,3.55,34.19,18.26
1133400,385.32,-260.19,-258.99,41.98,38.7,5.91,32.82,3.44,48.28,18.65
1133500,386.57,-259.74,-258.66,41.92,38.78,5.91,32.96,3.57,38.45,18.62
1133600,384.07,-260.15,-259.28,41.76,38.92,5.99,32.75,3.36,43.4,18.73
1133700,391.14,-259.99,-259.82,41.8,38.92,6.07,32.91,3.53,37.49,18.42
1133800,393.64,-260.94,-259.49,41.92,38.92,5.93,32.75,3.36,36.17,18.3
1133900,381.16,-259.78,-259.24,41.68,38.68,5.91,32.98,3.59,41.78,18.34
1134000,374.92,-258.9,-259.65,41.68,38.58,5.95,32.74,3.35,39.92,18.77
1134100,385.32,-260.94,-259.61,41.8,38.66,5.89,32.84,3.45,42.16,18.26
1134200,380.32,-258.74,-260.07,41.86,38.94,6.13,32.76,3.37,43.86,17.71
1134300,378.24,-259.65,-259.4,41.62,38.66,5.95,32.97,3.59,27.56,18.5
1134400,384.07,-260.78,-259.36,42,38.92,6.03,32.72,3.34,32.44,18.46
1134500,373.25,-258.57,-259.4,41.96,38.62,5.91,32.88,3.49,34.15,18.22
1134600,395.72,-260.61,-259.7,41.66,38.46,5.97,32.84,3.45,39.38,18.06
1134700,370.76,-258.28,-259.32,41.82,38.48,6.01,32.87,3.48,36.6,18.14
1134800,366.6,-258.61,-259.24,41.64,38.54,5.99,32.86,3.47,32.91,17.59
1134900,377.41,-259.78,-259.15,41.74,38.62,5.89,32.97,3.58,34.85,18.93
1135000,371.59,-260.73,-259.36,41.88,38.76,6.15,32.9,3.51,26.98,18.46
1135100,367.01,-259.94,-259.2,41.96,38.66,6.09,32.89,3.5,52.61,17.87
1135200,379.49,-260.61,-259.4,41.8,38.58,5.31,32.98,3.59,43.78,17.71
1135300,371.17,-259.78,-259.15,41.76,38.38,5.81,32.95,3.57,48.55,17.91
1135400,380.74,-258.49,-259.74,41.6,38.66,6.29,32.86,3.47,35.12,17.83
1135500,374.92,-260.57,-259.36,41.86,38.58,6.07,32.9,3.51,35.35,18.73
1135600,374.5,-260.98,-259.94,41.8,38.8,5.83,33.07,3.68,45.17,17.63
1135700,367.84,-257.78,-259.15,41.78,38.86,6.01,32.94,3.55,28.85,18.93
1135800,371.59,-258.99,-259.32,42.02,38.56,5.97,32.94,3.55,35.86,19.4
1135900,377,-259.2,-259.57,41.84,38.48,5.85,32.95,3.57,44.51,17.59
1136000,370.34,-259.24,-259.78,41.78,38.62,6.03,33.03,3.64,41.78,17.95
1136100,363.27,-259.57,-259.2,41.66,38.66,5.83,33.01,3.63,39.38,17.75
1136200,366.6,-259.36,-259.82,41.6,38.74,5.97,33.2,3.81,41.01,17.55
1136300,372,-258.45,-260.07,41.76,38.66,5.87,33.16,3.77,37.6,18.1
1136400,363.68,-258.7,-259.07,41.82,38.58,6.01,33.13,3.74,21.49,18.65
1136500,370.34,-260.11,-259.53,41.68,38.54,6.17,33.15,3.76,31.82,19.09
1136600,371.17,-259.4,-259.49,41.7,38.68,6.13,33.15,3.76,28.42,18.5
1136700,369.51,-258.86,-259.4,41.68,38.7,5.99,33.18,3.8,26.67,18.26
1136800,366.6,-260.49,-259.45,41.6,38.7,6.13,33.13,3.75,47.78,17.95
1136900,362.02,-261.61,-259.65,41.66,38.62,5.61,33.19,3.8,32.56,18.5
1137000,365.35,-259.53,-259.36,41.8,38.72,5.83,32.96,3.57,33.26,17.95
1137100,378.24,-259.07,-259.4,41.7,38.66,6.09,33.09,3.71,48.32,19.01
1137200,378.24,-259.11,-259.28,41.84,38.8,6.17,32.99,3.61,51.58,18.73
1137300,370.34,-258.74,-259.65,41.74,38.52,6.31,33.16,3.77,49.63,18.73
1137400,365.76,-258.28,-259.11,41.8,38.94,6.19,33.04,3.65,41.85,19.56
1137500,361.6,-259.28,-259.45,41.78,38.58,6.07,33.18,3.79,41.58,18.93
1137600,371.17,-258.57,-260.11,42,38.54,6.17,32.96,3.57,41.2,18.1
1137700,375.33,-259.57,-259.53,41.76,38.52,6.05,33.13,3.75,42.16,17.83
1137800,374.92,-259.78,-259.65,41.76,38.66,5.87,33.01,3.62,39.07,19.13
1137900,366.18,-259.94,-259.7,41.62,38.64,5.99,33.17,3.78,37.6,18.1
1138000,357.44,-259.4,-259.28,41.98,38.6,6.03,32.97,3.59,35.04,18.14
1138100,363.27,-259.74,-259.57,41.66,38.7,6.01,33.12,3.73,40.62,18.62
1138200,364.1,-259.74,-259.2,41.64,38.78,6.29,33.05,3.66,26.27,17.83
1138300,364.93,-259.65,-259.94,41.88,38.58,5.85,33.05,3.67,43.09,17.83
1138400,370.76,-259.94,-258.66,41.74,38.74,5.99,32.8,3.41,29.83,19.21
1138500,370.34,-259.24,-259.78,41.82,38.58,6.43,33,3.61,38.34,18.93
1138600,364.93,-259.36,-259.61,41.56,38.58,5.91,32.84,3.45,35.12,19.01
1138700,354.95,-259.86,-259.11,41.86,38.7,5.95,33.07,3.68,38.92,18.46
1138800,358.27,-259.99,-259.24,41.68,38.74,6.05,32.91,3.53,28.85,18.77
1138900,368.26,-258.82,-259.45,41.7,38.58,6.05,32.9,3.51,34.89,17.79
1139000,5326.99,-246.05,-244.1,41.9,35.49,4.31,32.81,3.42,47.28,18.22
1139100,5331.57,-246.8,-244.31,42.04,37.68,7.48,32.84,3.45,34.19,18.14
1139200,5342.39,-246.88,-245.18,42.06,37.42,7.54,32.85,3.46,31.58,18.54
1139300,5339.47,-247.09,-244.85,41.78,38.06,7.56,33.07,3.69,48.28,18.73
1139400,5338.23,-246.97,-244.31,41.84,37.72,7.72,32.83,3.44,27.13,18.34
1139500,5344.05,-246.84,-245.43,42.1,37.5,7.68,32.78,3.4,36.48,18.58
1139600,5348.21,-246.64,-245.35,41.98,37.58,7.74,32.95,3.57,36.28,18.02
1139700,5350.29,-246.22,-245.84,41.44,37.6,7.66,32.89,3.5,35,18.54
1139800,5349.04,-248.01,-245.26,42.08,37.66,7.56,32.68,3.29,44.48,18.06
1139900,5353.2,-247.09,-245.55,42.04,37.5,7.62,32.91,3.53,35.28,19.05
1140000,5346.13,-247.05,-245.6,41.9,37.52,7.5,33,3.61,38.76,18.02
1140100,5352.37,-246.8,-245.68,42,37.52,7.54,32.8,3.41,35.7,18.22
1140200,5347.79,-247.38,-245.35,42.04,37.7,7.66,32.86,3.47,35.74,18.38
1140300,5356.95,-248.22,-245.97,42.12,37.62,7.66,32.72,3.33,27.41,18.65
1140400,5355.28,-247.26,-245.64,41.98,37.58,7.64,32.76,3.37,31.62,18.42
1140500,5356.53,-246.8,-245.97,41.96,37.52,7.66,32.74,3.36,41.78,18.26
1140600,5355.28,-247.76,-245.76,42.08,37.9,7.72,32.8,3.41,36.94,18.38
1140700,5344.47,-246.68,-246.14,41.84,37.52,7.66,33.03,3.65,35.28,18.42
1140800,5359.44,-247.84,-246.18,41.86,37.62,7.72,32.92,3.53,33.68,18.77
1140900,5361.52,-248.05,-245.84,42.06,37.58,7.66,32.89,3.5,39.5,18.73
1141000,5357.36,-247.92,-246.14,41.88,37.56,7.74,32.9,3.51,34.81,19.52
1141100,5354.04,-247.47,-246.18,41.86,37.56,7.68,33.03,3.65,31.43,18.62
1141200,5354.04,-247.43,-245.6,41.94,37.56,7.6,32.89,3.51,39.65,18.18
1141300,5356.11,-248.47,-246.05,41.98,37.46,7.74,33.07,3.68,38.03,19.29
1141400,5356.11,-246.93,-245.8,42.31,37.72,7.76,32.96,3.57,49.16,18.26
1141500,5359.86,-247.34,-246.14,42.12,37.74,7.84,33.13,3.75,47.63,18.69
1141600,5354.87,-247.43,-246.39,41.8,37.5,7.72,32.76,3.38,36.13,18.02
1141700,5365.27,-247.72,-245.55,41.9,37.4,7.78,33.08,3.69,31.86,18.3
1141800,5365.68,-248.92,-245.97,42.02,37.46,7.56,32.93,3.54,46.9,19.92
1141900,5357.36,-247.67,-246.09,42.08,37.7,7.7,33.03,3.64,49.74,18.1
1142000,5359.86,-247.88,-246.05,42,37.52,7.62,33.04,3.65,39.5,19.17
1142100,5351.95,-247.88,-245.97,41.94,37.4,7.64,33.15,3.76,45.9,19.36
1142200,5347.79,-247.55,-246.22,41.98,37.62,7.54,33.04,3.65,43.09,19.05
1142300,5353.2,-248.05,-246.18,42.23,37.86,7.88,33.15,3.76,39.27,17.83
1142400,5357.36,-248.51,-245.84,41.94,37.74,7.84,33.17,3.78,40.23,18.34
1142500,5360.69,-248.05,-246.18,41.98,37.72,7.88,33.08,3.69,43.63,17.87
1142600,5360.28,-247.51,-246.3,41.9,37.38,7.32,32.98,3.59,30.49,18.26
1142700,5351.95,-248.34,-246.18,41.98,37.56,4.45,32.99,3.6,39.69,18.22
1142800,5357.36,-248.09,-246.55,41.76,37.66,4.53,32.97,3.59,37.6,18.42
1142900,5359.44,-248.13,-246.26,41.76,37.46,4.37,33.01,3.63,37.21,18.73
1143000,5364.02,-248.26,-246.26,42.04,37.62,4.71,32.87,3.48,41.01,17.67
1143100,5363.19,-248.47,-246.43,42.04,37.64,4.69,32.99,3.61,40.7,18.14
1143200,5353.2,-248.17,-246.43,41.98,37.5,4.59,32.91,3.52,41.51,17.91
1143300,5356.53,-247.97,-246.05,41.98,37.6,4.67,32.72,3.34,27.25,18.42
1143400,5356.53,-247.84,-246.76,42.06,37.82,4.75,33.05,3.66,43.51,18.62
1143500,5363.6,-248.71,-246.47,42.02,37.36,4.69,32.78,3.39,32.48,19.01
1143600,5360.69,-246.88,-246.3,41.88,37.56,4.49,32.94,3.55,51.96,17.91
1143700,5358.61,-247.84,-246.39,42.06,37.5,4.65,32.75,3.36,38.65,18.42
1143800,5354.87,-248.92,-246.88,42.21,37.94,4.63,33.06,3.67,33.61,18.97
1143900,5361.11,-248.42,-246.43,42.15,37.36,4.75,32.84,3.45,31.23,18.69
1144000,5357.78,-247.67,-246.72,42.17,37.64,4.51,33.02,3.63,41.93,18.1
1144100,5360.28,-248.05,-246.43,42.14,37.5,4.69,33.01,3.62,35.12,18.62
1144200,5364.44,-248.59,-246.47,41.92,37.5,4.59,32.65,3.26,51.12,19.09
1144300,5369.84,-249.34,-246.14,42.04,37.52,4.43,32.87,3.48,47.17,18.18
1144400,5359.03,-249.17,-246.26,42,37.46,4.47,32.86,3.47,30.69,18.5
1144500,5351.12,-247.55,-246.97,42,37.42,4.61,32.88,3.49,37.56,18.3
1144600,5363.19,-248.67,-246.43,42.02,37.42,4.69,32.65,3.26,37.64,18.77
1144700,5358.2,-247.76,-246.51,41.88,37.42,4.85,32.84,3.45,32.44,17.79
1144800,5362.36,-248.17,-246.59,41.86,37.88,4.53,33,3.61,41.16,18.77
1144900,5361.94,-248.09,-246.64,41.94,37.64,4.81,32.9,3.51,38.72,18.65
1145000,5363.19,-247.13,-246.97,42.1,37.5,4.53,32.97,3.58,35.82,18.26
1145100,5363.6,-248.05,-246.01,42,37.78,4.63,32.98,3.59,36.17,18.5
1145200,5360.69,-248.59,-246.14,42.17,37.26,4.55,33,3.61,46.55,19.01
1145300,5363.19,-248.63,-247.05,42.08,37.44,4.77,33.06,3.67,38.34,18.3
1145400,5361.11,-248.05,-246.39,41.94,37.5,4.37,33.11,3.73,43.4,19.21
1145500,5366.93,-248.84,-246.88,42.02,37.6,4.47,32.96,3.57,45.9,19.72
1145600,5367.35,-247.92,-246.84,42.23,37.64,4.61,33.09,3.7,34.15,18.18
1145700,5367.35,-248.05,-247.13,41.76,37.52,4.65,32.76,3.37,35.31,18.73
1145800,5365.27,-248.63,-246.59,42.21,37.5,4.61,33.03,3.64,36.98,19.13
1145900,5364.85,-248.84,-246.72,41.96,37.48,4.27,32.91,3.53,46.25,19.48
1146000,5362.77,-248.01,-246.55,42.31,37.24,4.61,33.05,3.66,38.96,19.52
1146100,5366.52,-248.76,-246.59,42.06,37.48,4.43,33.06,3.67,35.08,18.77
1146200,5363.6,-249.17,-246.76,41.84,37.72,4.65,32.82,3.43,30.06,19.36
1146300,5361.94,-249.26,-246.84,42.33,37.36,4.69,33.22,3.84,26.9,19.25
1146400,5362.77,-247.55,-246.64,41.88,37.66,4.65,33.09,3.71,41.74,18.46
1146500,5362.36,-249.17,-247.22,41.96,37.3,4.55,32.86,3.47,37.95,18.42
1146600,5364.44,-248.76,-247.05,42.14,37.52,4.79,32.95,3.56,37.76,18.69
1146700,5366.52,-248.17,-246.8,42.17,37.46,4.67,32.97,3.58,35.97,18.54
1146800,5368.6,-248.34,-247.09,42.06,37.66,4.47,33.07,3.68,22.78,18.34
1146900,5362.77,-248.22,-246.68,42.21,37.38,4.63,32.87,3.48,31.19,18.3
1147000,5358.2,-249.67,-247.09,41.86,37.62,4.73,33.11,3.72,25.53,18.14
1147100,5364.44,-249.26,-246.97,41.96,37.48,4.59,33.01,3.62,34.15,18.06
1147200,5370.68,-248.51,-246.97,41.84,37.62,4.63,32.8,3.42,34.23,18.38
1147300,5366.1,-248.22,-246.47,41.94,37.52,4.51,32.85,3.46,52.58,18.54
1147400,5359.44,-249.13,-247.09,42.06,37.48,4.65,33.13,3.75,40.73,18.73
1147500,5364.02,-248.96,-246.97,41.82,37.8,4.67,32.97,3.59,44.4,17.99
1147600,5367.35,-248.84,-246.84,42.12,37.56,4.63,32.84,3.45,44.09,18.73
1147700,5367.76,-248.51,-247.09,42.17,37.28,4.63,32.91,3.53,38.03,18.89
1147800,5371.09,-247.51,-246.59,42.27,37.32,4.55,32.8,3.42,45.59,19.01
1147900,5361.52,-250,-247.43,41.84,37.76,4.71,32.8,3.41,35.82,18.22
1148000,5363.19,-249.01,-247.01,42.04,37.56,4.61,32.93,3.54,44.78,18.38
1148100,5366.1,-248.55,-246.43,41.86,37.62,4.53,32.98,3.59,29.99,18.3
1148200,5360.69,-249.01,-246.34,42.15,37.58,4.51,32.83,3.44,41.31,19.29
1148300,5367.76,-247.72,-246.8,42.08,37.6,4.69,33.13,3.75,36.56,18.81
1148400,5369.01,-248.01,-246.43,42.15,37.46,4.75,33.07,3.69,37.02,17.99
1148500,5369.84,-247.55,-247.22,41.98,37.56,4.67,32.87,3.48,40.81,18.62
1148600,5368.6,-248.88,-246.84,42.02,37.58,4.59,32.7,3.31,34.81,18.38
1148700,5368.6,-248.3,-247.38,41.92,37.64,4.83,32.88,3.49,34.34,18.73
1148800,5362.77,-250.21,-246.93,41.86,37.44,4.23,32.79,3.4,39.61,18.85
1148900,5365.27,-247.55,-246.84,42.31,37.58,4.69,32.89,3.51,31.47,18.06
1149000,5364.44,-247.72,-247.51,41.24,37.78,4.83,32.78,3.39,45.82,18.58
1149100,5368.18,-248.09,-247.26,41.98,37.48,4.67,32.72,3.34,49.4,18.62
1149200,5369.84,-248.47,-247.38,42.04,37.32,4.59,32.82,3.43,37.06,19.13
1149300,5369.01,-247.09,-246.93,41.96,37.5,4.99,33.04,3.65,37.45,18.58
1149400,5378.17,-249.88,-246.72,41.82,37.74,4.47,32.62,3.23,30.34,18.89
1149500,5372.34,-247.01,-247.01,41.94,37.62,4.47,32.77,3.38,38.26,19.13
1149600,5364.85,-248.09,-246.68,41.82,37.4,4.65,32.92,3.53,47.21,18.65
1149700,5367.76,-249.09,-247.01,42.17,37.6,4.71,32.97,3.59,35.08,18.81
1149800,5371.09,-248.22,-247.3,42.1,37.62,4.59,32.79,3.4,37.72,19.17
1149900,5366.52,-247.92,-247.43,42.08,37.52,4.75,32.96,3.57,35.97,18.93
1150000,5369.84,-250.09,-247.22,42.08,37.62,4.37,32.89,3.5,42.36,18.58
1150100,5369.43,-250.5,-246.8,41.74,37.32,4.77,33.15,3.76,45.01,18.73
1150200,5366.52,-248.92,-247.01,41.88,37.46,4.53,33.09,3.71,39.34,18.89
1150300,5369.84,-246.88,-247.26,41.8,37.52,4.71,32.99,3.61,42.28,18.3
1150400,5371.92,-250.3,-247.13,42.14,37.46,4.65,32.91,3.53,35.66,18.58
1150500,5370.68,-249.63,-247.13,42.1,37.52,4.75,32.97,3.59,38.72,18.73
1150600,5372.34,-250.63,-247.22,42.25,37.62,4.47,32.89,3.51,47.13,18.77
1150700,5380.66,-250.05,-247.34,42,37.4,4.79,33.12,3.73,42.05,18.58
1150800,5372.34,-249.55,-247.34,41.86,37.5,4.55,33.1,3.71,32.63,19.36
1150900,5371.92,-250.17,-246.72,41.78,37.34,4.79,33.13,3.75,44.17,18.22
1151000,5366.52,-247.8,-247.51,41.86,37.66,4.45,32.99,3.61,35.39,19.36
1151100,5362.77,-247.55,-247.3,41.86,37.86,4.23,32.78,3.39,39.65,18.93
1151200,5369.84,-249.59,-246.93,41.84,37.36,4.61,33.23,3.84,45.01,18.46
1151300,5375.25,-248.47,-247.13,41.78,37.66,4.47,33.18,3.79,24.59,18.85
1151400,5373.17,-250.46,-246.76,41.94,37.64,4.87,33.05,3.67,39.92,19.09
1151500,5360.28,-247.34,-247.76,42.19,37.44,4.71,32.84,3.45,35.97,18.22
1151600,5375.25,-250.21,-246.59,41.94,37.5,4.71,33.02,3.63,40.77,18.97
1151700,5373.59,-250.21,-246.84,41.92,37.52,4.79,33.21,3.82,36.17,19.05
1151800,5369.01,-248.67,-247.3,42.08,37.6,4.45,33.05,3.66,48.17,19.09
1151900,5363.19,-247.22,-246.84,41.96,37.66,4.57,33.03,3.64,24.59,18.81
1152000,5365.27,-249.3,-246.76,42.02,37.58,4.47,33.08,3.69,32.32,18.69
1152100,5360.69,-248.13,-247.51,41.88,37.56,4.47,33.13,3.75,38.45,18.1
1152200,5363.6,-247.55,-247.13,41.9,37.52,4.79,33.12,3.73,38.65,18.5
1152300,5369.01,-249.26,-247.63,41.96,37.44,4.57,33.11,3.72,42.43,18.34
1152400,5364.85,-247.92,-246.84,41.96,37.46,4.59,33.05,3.67,31.04,18.62
1152500,5364.85,-248.34,-247.67,42.04,37.32,4.45,32.87,3.48,39.96,18.38
1152600,5370.68,-249.26,-246.8,41.8,37.44,4.87,32.7,3.31,35.24,18.73
1152700,5363.19,-247.97,-247.3,42.29,37.32,4.49,32.82,3.43,37.33,19.09
1152800,5376.5,-248.92,-247.3,41.88,37.56,4.73,33.01,3.62,34.46,18.73
1152900,5375.25,-247.67,-247.51,42.06,37.44,4.39,32.87,3.48,35.16,18.93
1153000,5376.5,-250.88,-246.51,41.78,37.54,4.59,32.96,3.57,29.95,18.85
1153100,5380.25,-248.55,-247.59,42.21,37.46,4.59,32.62,3.23,47.67,19.17
1153200,5364.02,-248.59,-247.51,41.96,37.54,4.59,33.22,3.84,40.16,18.62
1153300,5374.42,-248.51,-246.88,42.19,37.46,4.51,32.68,3.3,41.55,18.3
1153400,5387.32,-249.46,-247.13,42.23,37.54,4.49,32.69,3.3,43.94,18.34
1153500,5385.65,-249.84,-247.59,42.06,37.52,4.79,32.97,3.58,40.31,18.54
1153600,5382.33,-249.8,-247.43,42.19,37.34,4.39,32.59,3.2,26.74,18.5
1153700,5373.59,-249.75,-247.67,42.31,37.42,4.75,32.68,3.3,40.23,19.13
1153800,5374,-249.84,-247.13,42,37.8,4.75,32.99,3.6,35.55,19.21
1153900,5376.08,-248.34,-247.43,42.14,37.48,4.55,32.68,3.29,48.82,18.38
1154000,5375.25,-250.09,-247.47,41.94,37.4,4.55,32.97,3.58,33.64,18.69
1154100,5373.17,-248.59,-247.97,42.02,37.32,4.19,32.95,3.56,37.68,18.62
1154200,5374,-248.17,-247.3,41.86,37.76,4.55,32.93,3.54,41.97,18.46
1154300,5364.85,-249.01,-247.26,42.23,37.54,4.75,33.13,3.74,35.12,18.89
1154400,5383.57,-250.88,-247.55,41.98,37.68,4.41,32.6,3.22,33.49,18.5
1154500,5371.09,-246.84,-246.97,41.96,37.82,4.85,33.07,3.69,28.85,18.65
1154600,5374.42,-250.75,-247.22,42.12,37.52,4.93,32.77,3.38,28.97,19.01
1154700,5375.25,-247.22,-247.05,41.86,37.9,4.73,32.81,3.42,37.41,18.46
1154800,5370.26,-250.25,-247.18,41.82,37.44,4.51,32.78,3.39,42.16,18.97
1154900,5387.73,-250.21,-248.17,42.08,37.48,4.75,32.87,3.48,29.24,18.73
